"scope","path","size_bytes","sha256"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-003-lendingclub-v2-voting-k200-lr-s42-f0/prediction_metadata.json","2052","ca11abef7603651bf11af1c16754f2cafe7e4662b9c86c056a4740a098f04759"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-003-lendingclub-v2-voting-k200-lr-s42-f0/predictions_dev.csv","22308629","b89a8df8b62b07d911b84832f3833d910fd2bba0c4669db660c03477c73c7b67"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-003-lendingclub-v2-voting-k200-lr-s42-f0/preflight.json","5323","6a996783ddeeb0a56c8e709ce61aa1313b69b25cd867bcd29b4be8c60de0532d"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-003-lendingclub-v2-voting-k200-lr-s42-f0/resource_usage.json","355553","4d699d43ee0d55be7df8c30820325aff0c385bbe6ba447b05e3be63506b3247c"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-003-lendingclub-v2-voting-k200-lr-s42-f0/rfe_selection_trace.csv","12136","b9a8d501b8169792493904ea4f20bf7a0dcccd49c85bb6e0e5ea97cf4a600df6"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-003-lendingclub-v2-voting-k200-lr-s42-f0/run.log","900","a948f176c028f87041e11022488637a59e6362d21ab4a6a0b910d833eef1e113"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-003-lendingclub-v2-voting-k200-lr-s42-f0/run_manifest.json","12401","d510687942a2e2824cd224de32440de3c0fbabe09d614cf58b44a92b528fa0cb"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-003-lendingclub-v2-voting-k200-lr-s42-f0/selected_features.csv","1120","9bd6344b43b0dd53e847c804403bb3ddce827e8d5b6bea06922b8715168b9afc"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-003-lendingclub-v2-voting-k200-lr-s42-f0/selection_artifact_manifest.json","5201","f41b8698fde76f72bd6a8df8e1b865877db80ed1a32004508d83981a6d60b179"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-003-lendingclub-v2-voting-k200-lr-s42-f0/stage_timings.csv","445","42b482f91319259ed4f580ae4645219e2cfd7d0e6b2e99c9ad2eacaa968e9132"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-003-lendingclub-v2-voting-k200-lr-s42-f0/voter_rankings.csv","940532","f272e5e3b557ebf9ab44df069ed44777cc955490efb39b8b2ede8f8c8d9a6dcf"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/_SUCCESS","27","1880ab0d440d58af68303e90f111d78b643fcf82539aa6dbc47c41852bc78196"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/aggregate_ranking.csv","121549","fb66c0ce0c5e15d567d5676a183fab2657c72a1600358e3cd6f3fad53bb2ccd8"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/candidate_features.csv","9951","e7b84bbe598581ef1b10b1666228487ebaade96a79a6e5923f6c91437ad10488"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/candidate_projection_manifest.json","147974","764ca6dd2490cafdebb362bde673c2a538dd02fccad583493d5d630270bebb3b"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/checkpoint.json","21440","71b8a669dbcefa14c86f0e653c0921cb656a274d5352c98e9c219cfb64ed2b32"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/config.json","2592","e25ce70fe2e3222b9e733e4c0714ea020274dd6af7a52c18304139acf55e400e"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/data_access_log.json","111754","8203e7e8a20ba178f041219ca789330816968e213295dc4eb310a058dba4105e"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/effective_model_config.json","2559","7667f5c92bd0afa917f899a8b5816152a29b6b642a8780dd5ef1a94640b3ddc2"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/fold_identity_manifest.json","1283","9044b99be5fa3b86559dd47310bc41339fa12db8b493ba36bb15b35aa3debbd0"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/fold_selections.csv","12230","c19ebafaca51efba8d76bfd1ebccb9402db026af314f447017491593ec2e0313"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/manifest.json","12249","48e5de9bb67e791b5588dc83a402a6d671c410e93fb24de6ca116dc95090a8f6"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/pilot_validation.json","2744","998cbf1827af15d01f3b442a07d28b8c64e5de92e94710ac68c1466df233d7e1"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/prediction_metadata.json","2070","94afc0e57dc47fe86d4d0684d91432ea373c9c1e10df0fd39fedff5220f12fcc"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/predictions_dev.csv","23687169","3f84ea5cd169ae28f313b634bf1db158a4441ccdbcc8c74a49c2ba15ecc843e6"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/preflight.json","5335","64b5d6c168b6a9eaa5315d3ad01d798a0d065362354c81bc86e29834c6a7d70d"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/resource_usage.json","375843","8ccaff66102d65f4b902989a620bfc66b82af0587615b3a80b726930116ecab2"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/rfe_selection_trace.csv","12096","b17b725f84d6aa7bd31ccfe9efe442cd96169f4c6e98f59725402e36995761df"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/run.log","774","9039f9cfbba50a5fe07a6a6a8d8b9da0d138525328d08683c9ec87ab76a00c46"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/run_manifest.json","12249","48e5de9bb67e791b5588dc83a402a6d671c410e93fb24de6ca116dc95090a8f6"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/selected_features.csv","2419","affd406de2e5acf2e305f195585eb108a50244bae12c228eb516d8b29264b40d"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/selection_artifact_manifest.json","5243","e838c71e46d4185bfcb468d27d3186a2f967fafa33ca141bec99426dea914f8e"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/stage_timings.csv","443","c9b7cff965099a80147afbd61138c287218f845909fa0efc2205f717a6225496"
"canonical_results","./results/runs/lendingclub_v2/cdv1-pilot-004-lendingclub-v2-voting-k200-catboost-s42-f0/voter_rankings.csv","940532","f272e5e3b557ebf9ab44df069ed44777cc955490efb39b8b2ede8f8c8d9a6dcf"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/artifact_manifest.json","4814","e67f8c8e5151c8fddea5d429cddbf51f693eadaa0d00236b5771a575d14dafac"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/baseline_state.json","6086","5e811987d8400505c62330ca762f0647660f9465d17a06425a53eff7267e0341"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/before_memory_ownership_map.csv","4727","2fee49bec996f3ef035993fe56b8852a3d3476d7815fb6657a724574c101c1aa"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/README.md","998","0d06a66bf4fccaf1b7aa87a4ad9f12e9d9bde9d0843f4e4a9ac8e9efaa40d809"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/run_index.csv","2608","f2e5a2746e740421ad21f801155649a77598c33adbe4e9d5faa335642729e09b"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/run_index.csv.lock","1","6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/_SUCCESS","27","bb5a0cb2f7368459b91f87a4a6df457c33781781886f5878ccbb106ff93df3e3"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/aggregate_ranking.csv","121432","7588d07d2bdd4a175a87cf88cb79772ca399ce0761a165549dbbbe64c09f50f1"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/branches/catboost/effective_model_config.json","2689","bbbc650bf1fa000536a88e789e6477d8996f8a0bbdfe341ffdae4ac9e81e2f45"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/branches/catboost/prediction_metadata.json","2151","9f3e46492137fc22327d377e31c7e5e74997a5813b328a80abff05ae866d5603"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/branches/catboost/predictions_dev.csv","16188890","b0c4d99b2d523ff09bc863d485563c7b2c24bdc33e47fc54c1678f78a1c7efbb"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/branches/catboost/rfe_selection_trace.csv","33440","71602793c89a38c3c6966491c36a47f4f6e5f11807e01efdcfa195ab09f428c6"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/branches/catboost/selected_features.csv","4055","e54cfa3218ca6988b013ee7698ca141b1efa8067e0eef0abe9caec02837655cf"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/branches/lr/effective_model_config.json","1989","83595d96d263b3bd83ae23e5b9cef40100c285824a0310f57a2a78b9d6545576"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/branches/lr/prediction_metadata.json","2139","3329524470c0d68409e3d0f106bd93a268a9a30aa911ea47ed8fb23495babc49"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/branches/lr/predictions_dev.csv","15754963","6c7d6a03a9ccd5837f95a97f056e7803809fedb6dfff9090e7e2ff8ce7a3bd51"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/branches/lr/rfe_selection_trace.csv","31680","d4d59a043c8cd8e7afc011d827ef95bcaf2dbc37ebce46bd718a1040c0c753c2"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/branches/lr/selected_features.csv","1913","c3022e827a9567031e752d4710adaa1505ded8292a86a789d5267e4cfb093a45"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/candidate_features.csv","15000","217e2d3c6e42e443c8513a79dc8f54a4092565fb3a7227b3b04c8e139f9e19f5"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/capacity_validation.json","878","12060c7744dbd5322f15f9d2a5d752139fe7939dbb64d233ba6fdc8291429bcc"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/checkpoint.json","26177","487a8c98b24f9a6a154ed5ed54ad4ef1bd58b950b0744e084a25651e662f3f78"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/config.json","2681","e1ba079ac308a87705d27edd68be5ad01e4615bd27225b49f611b29663bb7291"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/data_access_log.json","111938","b21a462d3da00da7a19615a80fc4fc0f66e1525a133faddd95952dc29053e23a"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/dtype_manifest.json","29497","a9c7f0ae00fd6539c8cfe44aee119fd7f36d4592f5a36dececa4d713524e5ae3"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/fold_identity_manifest.json","1470","b892f07f0c3a2902a91eb1fbe72f191e0c80dd365f50e3a366dbc201083f3c72"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/manifest.json","14145","0140ad1487fa6261e540e0c68a50d28bd853322982719dfdc38c9199709075b4"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/memory_ownership_trace.csv","2466","9c4adc096c4c0e7e6091f4a739f49db8092b6823a405d842d0b8a8a68a010011"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/preflight.json","7406","6a8e5097950341a87aea4dd26ecf7554b37efbcf263564bd6c460a3761f6c2e1"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/resource_usage.json","3583610","1d54c1603d548bf2ea7b8c2202f31840991d9297a3160e409aaeb5a7380c7d3a"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/run.log","846","142e3c618bb068c7c39f02d3adf0245203cdcb48c17c8f9c44b0659d3b1473ac"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/run_manifest.json","14145","0140ad1487fa6261e540e0c68a50d28bd853322982719dfdc38c9199709075b4"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/stage_timings.csv","529","1854be523bcd11860f363eb09fc34a76de815aedc1c3ee98717237a9cf875e82"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-001-lendingclub-v2-largest-fold-voting-k300-s42/voter_rankings.csv","939946","fa7868c3a98b2404a9ca4736ac267a75365d1c7f56d532d4e17a51f3bba672c7"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/_SUCCESS","27","672df30eec4dc58c72b95e08e1f78e131eb2a0d7e733aeca114d4d00ad2e3ced"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/aggregate_ranking.csv","121440","1c4611f5669236670a814514d17d809123d05cf8446fa9cbb62b50440bee1097"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/branches/catboost/effective_model_config.json","2758","3d35f6b812bcbdd2dc124f2671f4641a2babc3faa434e18c102a14a7ce1be14d"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/branches/catboost/rfe_selection_trace.csv","32334","be33b215194e40b5371a3155ecbd1a0440542251701e9a49018a69a76218f679"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/branches/catboost/selected_features.csv","3871","bfc39cf912b4f2c7accaf06bf59052a5739ef8ff15ccfa37f0ad8005d76e72c6"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/branches/lr/effective_model_config.json","2057","f52403bf28064e67c9912cac33c672e2ba2fa22348d9b74e32f71ec9b9324663"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/branches/lr/rfe_selection_trace.csv","30574","edeeb370b08b189bb20d41553f533317dae138efbb93e29914801ab7f2c5b394"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/branches/lr/selected_features.csv","1826","c2e76ce074950efd9bf56744067afa3aad58f30f0474503c64b5058ce4894f98"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/candidate_features.csv","15094","ce357d6b069f842b44183fb82d9e135600c5567629c21b27e90be09a38a54bc5"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/capacity_validation.json","877","e19942cc6ddf7b7c9e68abdccbb193157ba489c0a010d870c6b1a223dc2245f9"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/checkpoint.json","21336","3b4e65e634e319600dcc8e0f5680c6edc6a0481d88c35160f3909f0bfacaab4d"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/config.json","2684","84fdf53a27e3e1873181f4237a9a9e8625259634eb163c380f4cbb0966044546"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/data_access_log.json","111934","23b298e4691621ce470f3f357b76b7e98181da247149139df985ca8a606f165f"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/dtype_manifest.json","29497","a9c7f0ae00fd6539c8cfe44aee119fd7f36d4592f5a36dececa4d713524e5ae3"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/fold_identity_manifest.json","1336","71e09ef3e4e48d434122ecb75fc2c1061341c34f7905311015e787fc78222fa2"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/manifest.json","13075","9173ed880fb623536f6789ffe4da02d39ed7c4e02b02709f805d3cccc3b7ec89"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/memory_ownership_trace.csv","2326","1f5017402cfcb80f10b552b2d9128288ed613fce1c1b65a1136a1ebdee4219f2"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/preflight.json","7393","2f864251abdd3fcf318a55571c72a294fa9ba12da80ef432c35b8e3d1f1788fa"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/resource_usage.json","4610707","00684a9b6378d344c09beb69c944a2154379e81c3525304154f0f4dbb8ac65b2"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/run.log","846","07a3608db31bffcc63fbf1def984c592a72f66d46535d9904fb88766f8e68c52"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/run_manifest.json","13075","9173ed880fb623536f6789ffe4da02d39ed7c4e02b02709f805d3cccc3b7ec89"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/stage_timings.csv","521","d92932f79249b8abd3e7b585a2e0356b2c86f550d610d59a4bf823e41835b92a"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-capacity-002-lendingclub-v2-full-dev-voting-k300-s42/voter_rankings.csv","929105","c8a30cba32908ac822a448a746613596bda6f26531f342c4292a30cb19dc5df8"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-equivalence-001-lendingclub-v2-first-fold-voting-k200-s42/_SUCCESS","27","4caecd12f6cc1f01bb67b4c6eb9457b23834aa9ebeaf817c4df87e871bcf5e37"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-equivalence-001-lendingclub-v2-first-fold-voting-k200-s42/aggregate_ranking.csv","121549","fb66c0ce0c5e15d567d5676a183fab2657c72a1600358e3cd6f3fad53bb2ccd8"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-equivalence-001-lendingclub-v2-first-fold-voting-k200-s42/branches/catboost/effective_model_config.json","2689","8b3160fb7da4fb931fb8ce7692b0e251a4f83471ef1ae3a72b944791c3103dfe"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-equivalence-001-lendingclub-v2-first-fold-voting-k200-s42/branches/catboost/prediction_metadata.json","2156","4350c11a11c12652c6aef221d64b9b9b42694e4053d612f841257368b04f02b3"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-equivalence-001-lendingclub-v2-first-fold-voting-k200-s42/branches/catboost/predictions_dev.csv","25858242","f0b488bc2f5075e8cf3705ec80be394a1cedc1dbf257d77216f5e7e915e6f369"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-equivalence-001-lendingclub-v2-first-fold-voting-k200-s42/branches/catboost/rfe_selection_trace.csv","22391","e1aa747ef4af300529bad00848f97b9bbc80a954feca203d637e620423ec6f3c"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-equivalence-001-lendingclub-v2-first-fold-voting-k200-s42/branches/catboost/selected_features.csv","4120","9486410c043cfe22fb51404ec89a09f6c6cf404fc2ad3bac97cca049d5aeb0cd"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-equivalence-001-lendingclub-v2-first-fold-voting-k200-s42/branches/lr/effective_model_config.json","1988","ace4e12f8ba92ff43f82d93c39da33fc3d41d10ddc42b66e928abdf65ea0af03"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-equivalence-001-lendingclub-v2-first-fold-voting-k200-s42/branches/lr/prediction_metadata.json","2144","9e415c753ba495846b7fdd29c0423c0bc96417e94204eee978332a8960d3a327"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-equivalence-001-lendingclub-v2-first-fold-voting-k200-s42/branches/lr/predictions_dev.csv","25165304","2c145863753de89e092e19c32ea247380e864f6bcf5255eae515135aee642de3"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-equivalence-001-lendingclub-v2-first-fold-voting-k200-s42/branches/lr/rfe_selection_trace.csv","21231","e372fbc20051e15ceefe6384bc1ba948ab4624efe003abcaf775241fdee3b40b"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-equivalence-001-lendingclub-v2-first-fold-voting-k200-s42/branches/lr/selected_features.csv","1962","a6ecea147c7239b9f7308591fd31723fefee61a606e5895dd6059191d6514814"
"capacity_evidence","./cleanup/audits/lendingclub_memory_refinement_capacity_gate/capacity_execution/runs/lendingclub_v2/cdv1-equivalence-001-lendingclub-v2-first-fold-voting-k200-s42/candidate_features.csv","9951","e7b84bbe598581ef1b10b1666228487ebaade96a79a6e5923f6c91437ad10488"
