run_id,dataset,model,method_id,feature_name,psi,drift_level,source,raw_feature_matrix_opened
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,initial_list_status_f,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,il_util_band_vlow,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,mort_acc_band_very_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,mort_acc_band_none,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,mort_acc_band_moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,mort_acc_band_light,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,mort_acc_band_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,loan_to_income_band_infrequent_sklearn,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,loan_to_income_band_very_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,loan_to_income_band_moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,loan_to_income_band_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,loan_to_income_band_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,loan_to_income_band_extreme,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,loan_amnt_band_xlarge,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,loan_amnt_band_vsmall,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,loan_amnt_band_upper_mid,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,loan_amnt_band_small,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,loan_amnt_band_mid,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,pub_rec_band_none,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,pub_rec_band_moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,pub_rec_band_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,pub_rec_band_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,open_acc_band_very_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,open_acc_band_very_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,open_acc_band_upper_mid,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,open_acc_band_mid,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,open_acc_band_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,open_acc_band_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,num_tl_op_past_12m_band_very_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,num_tl_op_past_12m_band_none,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,num_tl_op_past_12m_band_moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,num_tl_op_past_12m_band_light,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,num_tl_op_past_12m_band_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,num_tl_op_past_12m_band_extreme,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_debt_refinance,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_business,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_asset_or_home,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_infrequent_sklearn,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_vacation,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_small_business,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_renewable_energy,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_other,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_moving,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_medical,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_major_purchase,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_house,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_home_improvement,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_debt_consolidation,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_credit_card,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_car,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_debt_refinance__moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_debt_refinance__low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_debt_refinance__high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_business__very_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_business__moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_business__low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_business__high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_asset_or_home__very_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_asset_or_home__moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_asset_or_home__low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_asset_or_home__high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_infrequent_sklearn,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_other,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_life_event,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_large_purchase,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_discretionary,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_other__moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_other__low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_other__high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_life_event__very_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_life_event__moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_life_event__low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_life_event__high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_large_purchase__very_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_large_purchase__moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_large_purchase__low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_large_purchase__high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_discretionary__very_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_discretionary__moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_discretionary__low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_discretionary__high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_debt_refinance__very_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_house__Source Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_house__Not Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_home_improvement__Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_home_improvement__Source Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_home_improvement__Not Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_debt_consolidation__Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_debt_consolidation__Source Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_debt_consolidation__Not Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_credit_card__Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_credit_card__Source Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_credit_card__Not Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_car__Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_car__Source Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_car__Not Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_infrequent_sklearn,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_group_x_dti_band_other__very_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_renewable_energy__Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_renewable_energy__Source Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_renewable_energy__Not Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_other__Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_other__Source Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_other__Not Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_moving__Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_moving__Source Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_moving__Not Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_medical__Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_medical__Source Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_medical__Not Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_major_purchase__Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_major_purchase__Source Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_major_purchase__Not Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_house__Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_trade_density_band_extreme,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_trade_density_band_Missing,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_inquiry_density_band_very_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_inquiry_density_band_tiny,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_inquiry_density_band_moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_inquiry_density_band_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_inquiry_density_band_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_inquiry_density_band_extreme,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_inquiry_density_band_Missing,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_infrequent_sklearn,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_vacation__Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_vacation__Source Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_vacation__Not Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_small_business__Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_small_business__Source Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,purpose_verification_status_small_business__Not Verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_util_band_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_util_band_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_util_band_extreme,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_util_band_Missing,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_bal_to_income_band_infrequent_sklearn,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_bal_to_income_band_very_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_bal_to_income_band_tiny,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_bal_to_income_band_moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_bal_to_income_band_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_bal_to_income_band_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_bal_to_income_band_extreme,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_trade_density_band_very_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_trade_density_band_tiny,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_trade_density_band_moderate,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_trade_density_band_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,recent_trade_density_band_high,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,term_home_ownership_infrequent_sklearn,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,term_home_ownership_60 months__RENT,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,term_home_ownership_60 months__OWN,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,term_home_ownership_60 months__MORTGAGE,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,term_home_ownership_36 months__RENT,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,term_home_ownership_36 months__OWN,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,term_home_ownership_36 months__MORTGAGE,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,term_60 months,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,term_36 months,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,state_region_group_west,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,state_region_group_south,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,state_region_group_northeast,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,state_region_group_midwest,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_util_band_vlow,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_util_band_vhigh,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,revol_util_band_mid,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,acc_now_delinq_is_zero,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,verification_group_source_verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,verification_group_not_verified,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,utilization_pressure_band_vlow,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,utilization_pressure_band_vhigh,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,utilization_pressure_band_mid,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,utilization_pressure_band_low,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,all_util_ge_100_flag,0.0,low,authenticated_saved_feature_psi,False
fbv1-004-lendingclub_v2-catboost-full-features-s42,lendingclub_v2,catboost,full_features,verification_status_Verified,0.0,low,authenticated_saved_feature_psi,False
