run_id,dataset,model,method_id,split,metric,stored_value,recomputed_value,absolute_difference,tolerance,status
fbv1-030-homecredit-catboost-boruta-random-forest-s42,homecredit,catboost,boruta_random_forest,dev,ks,0.6849206545560165,0.6849206545560165,0.0,1e-12,pass
fbv1-030-homecredit-catboost-boruta-random-forest-s42,homecredit,catboost,boruta_random_forest,dev,log_loss,0.4405899934724527,0.4405899934724527,0.0,1e-12,pass
fbv1-030-homecredit-catboost-boruta-random-forest-s42,homecredit,catboost,boruta_random_forest,dev,brier,0.1400390900858174,0.14003909008581744,2.7755575615628914e-17,1e-12,pass
fbv1-030-homecredit-catboost-boruta-random-forest-s42,homecredit,catboost,boruta_random_forest,oot,auc,0.7542024954343132,0.7542024954343132,0.0,1e-12,pass
fbv1-030-homecredit-catboost-boruta-random-forest-s42,homecredit,catboost,boruta_random_forest,oot,gini,0.5084049908686263,0.5084049908686263,0.0,1e-12,pass
fbv1-030-homecredit-catboost-boruta-random-forest-s42,homecredit,catboost,boruta_random_forest,oot,ks,0.3760783825984022,0.37607838259840215,5.551115123125783e-17,1e-12,pass
fbv1-030-homecredit-catboost-boruta-random-forest-s42,homecredit,catboost,boruta_random_forest,oot,log_loss,0.504892378419518,0.504892378419518,0.0,1e-12,pass
fbv1-030-homecredit-catboost-boruta-random-forest-s42,homecredit,catboost,boruta_random_forest,oot,brier,0.1673523658208465,0.1673523658208465,0.0,1e-12,pass
fbv1-030-homecredit-catboost-boruta-random-forest-s42,homecredit,catboost,boruta_random_forest,oot,lift_at_10,3.253927037853329,3.253927037853329,0.0,1e-12,pass
fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42,lendingclub_v2,lr,boruta_random_forest,dev,auc,0.6557042073752146,0.6557042073752146,0.0,1e-12,pass
fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42,lendingclub_v2,lr,boruta_random_forest,dev,gini,0.3114084147504292,0.31140841475042924,5.551115123125783e-17,1e-12,pass
fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42,lendingclub_v2,lr,boruta_random_forest,dev,ks,0.2244732872576796,0.22447328725767968,8.326672684688674e-17,1e-12,pass
fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42,lendingclub_v2,lr,boruta_random_forest,dev,log_loss,0.6560306388114401,0.6560306388114401,0.0,1e-12,pass
fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42,lendingclub_v2,lr,boruta_random_forest,dev,brier,0.2327811122296822,0.2327811122296822,0.0,1e-12,pass
fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42,lendingclub_v2,lr,boruta_random_forest,oot,auc,0.6557476745180499,0.6557476745180499,0.0,1e-12,pass
fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42,lendingclub_v2,lr,boruta_random_forest,oot,gini,0.3114953490360999,0.3114953490360999,0.0,1e-12,pass
fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42,lendingclub_v2,lr,boruta_random_forest,oot,ks,0.2258422405944599,0.2258422405944599,0.0,1e-12,pass
fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42,lendingclub_v2,lr,boruta_random_forest,oot,log_loss,0.6490369408602636,0.6490369408602636,0.0,1e-12,pass
fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42,lendingclub_v2,lr,boruta_random_forest,oot,brier,0.2292077718479445,0.22920777184794458,8.326672684688674e-17,1e-12,pass
fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42,lendingclub_v2,lr,boruta_random_forest,oot,lift_at_10,1.7908327220683216,1.7908327220683216,0.0,1e-12,pass
fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42,lendingclub_v2,catboost,boruta_random_forest,dev,auc,0.7585948806840926,0.7585948806840926,0.0,1e-12,pass
fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42,lendingclub_v2,catboost,boruta_random_forest,dev,gini,0.5171897613681853,0.5171897613681853,0.0,1e-12,pass
fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42,lendingclub_v2,catboost,boruta_random_forest,dev,ks,0.3810945397429671,0.38109453974296714,5.551115123125783e-17,1e-12,pass
fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42,lendingclub_v2,catboost,boruta_random_forest,dev,log_loss,0.5943198982140144,0.5943198982140144,0.0,1e-12,pass
fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42,lendingclub_v2,catboost,boruta_random_forest,dev,brier,0.2044029383482017,0.20440293834820178,8.326672684688674e-17,1e-12,pass
fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42,lendingclub_v2,catboost,boruta_random_forest,oot,auc,0.6857472026449052,0.6857472026449052,0.0,1e-12,pass
fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42,lendingclub_v2,catboost,boruta_random_forest,oot,gini,0.3714944052898103,0.37149440528981037,5.551115123125783e-17,1e-12,pass
fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42,lendingclub_v2,catboost,boruta_random_forest,oot,ks,0.2673477145078667,0.26734771450786676,5.551115123125783e-17,1e-12,pass
fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42,lendingclub_v2,catboost,boruta_random_forest,oot,log_loss,0.616777822179032,0.616777822179032,0.0,1e-12,pass
fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42,lendingclub_v2,catboost,boruta_random_forest,oot,brier,0.214707244989933,0.21470724498993304,5.551115123125783e-17,1e-12,pass
fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42,lendingclub_v2,catboost,boruta_random_forest,oot,lift_at_10,2.023788954424423,2.023788954424423,0.0,1e-12,pass
fbv1-033-homecredit-lr-rfe-catboost-s42,homecredit,lr,rfe_catboost,dev,auc,0.7433819633512573,0.7433819633512573,0.0,1e-12,pass
fbv1-033-homecredit-lr-rfe-catboost-s42,homecredit,lr,rfe_catboost,dev,gini,0.4867639267025145,0.48676392670251456,5.551115123125783e-17,1e-12,pass
fbv1-033-homecredit-lr-rfe-catboost-s42,homecredit,lr,rfe_catboost,dev,ks,0.363926922597967,0.3639269225979671,1.1102230246251565e-16,1e-12,pass
fbv1-033-homecredit-lr-rfe-catboost-s42,homecredit,lr,rfe_catboost,dev,log_loss,0.5996957083854547,0.5996957083854547,0.0,1e-12,pass
fbv1-033-homecredit-lr-rfe-catboost-s42,homecredit,lr,rfe_catboost,dev,brier,0.2054028308340698,0.2054028308340698,0.0,1e-12,pass
fbv1-033-homecredit-lr-rfe-catboost-s42,homecredit,lr,rfe_catboost,oot,auc,0.74654609311072,0.74654609311072,0.0,1e-12,pass
fbv1-033-homecredit-lr-rfe-catboost-s42,homecredit,lr,rfe_catboost,oot,gini,0.4930921862214399,0.4930921862214399,0.0,1e-12,pass
fbv1-033-homecredit-lr-rfe-catboost-s42,homecredit,lr,rfe_catboost,oot,ks,0.3656119543247889,0.36561195432478893,5.551115123125783e-17,1e-12,pass
fbv1-033-homecredit-lr-rfe-catboost-s42,homecredit,lr,rfe_catboost,oot,log_loss,0.6275326924625548,0.6275326924625548,0.0,1e-12,pass
fbv1-033-homecredit-lr-rfe-catboost-s42,homecredit,lr,rfe_catboost,oot,brier,0.2173403853678054,0.21734038536780548,8.326672684688674e-17,1e-12,pass
fbv1-033-homecredit-lr-rfe-catboost-s42,homecredit,lr,rfe_catboost,oot,lift_at_10,3.120139928476381,3.120139928476381,0.0,1e-12,pass
fbv1-034-homecredit-catboost-rfe-catboost-s42,homecredit,catboost,rfe_catboost,dev,auc,0.948042398379034,0.948042398379034,0.0,1e-12,pass
fbv1-034-homecredit-catboost-rfe-catboost-s42,homecredit,catboost,rfe_catboost,dev,gini,0.8960847967580681,0.8960847967580681,0.0,1e-12,pass
fbv1-034-homecredit-catboost-rfe-catboost-s42,homecredit,catboost,rfe_catboost,dev,ks,0.768868216145568,0.768868216145568,0.0,1e-12,pass
fbv1-034-homecredit-catboost-rfe-catboost-s42,homecredit,catboost,rfe_catboost,dev,log_loss,0.3813766002855887,0.38137660028558873,5.551115123125783e-17,1e-12,pass
fbv1-034-homecredit-catboost-rfe-catboost-s42,homecredit,catboost,rfe_catboost,dev,brier,0.1167063178758225,0.11670631787582254,4.163336342344337e-17,1e-12,pass
fbv1-034-homecredit-catboost-rfe-catboost-s42,homecredit,catboost,rfe_catboost,oot,auc,0.7814255198969775,0.7814255198969775,0.0,1e-12,pass
fbv1-034-homecredit-catboost-rfe-catboost-s42,homecredit,catboost,rfe_catboost,oot,gini,0.562851039793955,0.562851039793955,0.0,1e-12,pass
fbv1-034-homecredit-catboost-rfe-catboost-s42,homecredit,catboost,rfe_catboost,oot,ks,0.4226165305857904,0.4226165305857904,0.0,1e-12,pass
fbv1-034-homecredit-catboost-rfe-catboost-s42,homecredit,catboost,rfe_catboost,oot,log_loss,0.4580557805868537,0.45805578058685376,5.551115123125783e-17,1e-12,pass
fbv1-034-homecredit-catboost-rfe-catboost-s42,homecredit,catboost,rfe_catboost,oot,brier,0.1486872170547349,0.14868721705473495,5.551115123125783e-17,1e-12,pass
fbv1-034-homecredit-catboost-rfe-catboost-s42,homecredit,catboost,rfe_catboost,oot,lift_at_10,3.580442430668399,3.580442430668399,0.0,1e-12,pass
fbv1-035-lendingclub_v2-lr-rfe-catboost-s42,lendingclub_v2,lr,rfe_catboost,dev,auc,0.7181819321491769,0.7181819321491769,0.0,1e-12,pass
fbv1-035-lendingclub_v2-lr-rfe-catboost-s42,lendingclub_v2,lr,rfe_catboost,dev,gini,0.4363638642983538,0.43636386429835383,5.551115123125783e-17,1e-12,pass
fbv1-035-lendingclub_v2-lr-rfe-catboost-s42,lendingclub_v2,lr,rfe_catboost,dev,ks,0.3160810072401867,0.3160810072401867,0.0,1e-12,pass
fbv1-035-lendingclub_v2-lr-rfe-catboost-s42,lendingclub_v2,lr,rfe_catboost,dev,log_loss,0.6164634696578545,0.6164634696578545,0.0,1e-12,pass
fbv1-035-lendingclub_v2-lr-rfe-catboost-s42,lendingclub_v2,lr,rfe_catboost,dev,brier,0.2136839434517239,0.21368394345172395,5.551115123125783e-17,1e-12,pass
fbv1-035-lendingclub_v2-lr-rfe-catboost-s42,lendingclub_v2,lr,rfe_catboost,oot,auc,0.6988805926231895,0.6988805926231895,0.0,1e-12,pass
fbv1-035-lendingclub_v2-lr-rfe-catboost-s42,lendingclub_v2,lr,rfe_catboost,oot,gini,0.3977611852463789,0.39776118524637893,5.551115123125783e-17,1e-12,pass
fbv1-035-lendingclub_v2-lr-rfe-catboost-s42,lendingclub_v2,lr,rfe_catboost,oot,ks,0.2845241694186147,0.28452416941861475,5.551115123125783e-17,1e-12,pass
fbv1-035-lendingclub_v2-lr-rfe-catboost-s42,lendingclub_v2,lr,rfe_catboost,oot,log_loss,0.6115350886954531,0.6115350886954531,0.0,1e-12,pass
fbv1-035-lendingclub_v2-lr-rfe-catboost-s42,lendingclub_v2,lr,rfe_catboost,oot,brier,0.2108816515862841,0.21088165158628414,2.7755575615628914e-17,1e-12,pass
fbv1-035-lendingclub_v2-lr-rfe-catboost-s42,lendingclub_v2,lr,rfe_catboost,oot,lift_at_10,2.1505230053602897,2.1505230053602897,0.0,1e-12,pass
fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42,lendingclub_v2,catboost,rfe_catboost,dev,auc,0.7839253608251465,0.7839253608251465,0.0,1e-12,pass
fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42,lendingclub_v2,catboost,rfe_catboost,dev,gini,0.567850721650293,0.567850721650293,0.0,1e-12,pass
fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42,lendingclub_v2,catboost,rfe_catboost,dev,ks,0.4231583864281649,0.42315838642816483,5.551115123125783e-17,1e-12,pass
fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42,lendingclub_v2,catboost,rfe_catboost,dev,log_loss,0.5670655513434463,0.5670655513434463,0.0,1e-12,pass
fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42,lendingclub_v2,catboost,rfe_catboost,dev,brier,0.1927583678132433,0.19275836781324332,2.7755575615628914e-17,1e-12,pass
fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42,lendingclub_v2,catboost,rfe_catboost,oot,auc,0.7189617673749171,0.7189617673749171,0.0,1e-12,pass
fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42,lendingclub_v2,catboost,rfe_catboost,oot,gini,0.4379235347498342,0.43792353474983425,5.551115123125783e-17,1e-12,pass
fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42,lendingclub_v2,catboost,rfe_catboost,oot,ks,0.3152876574354976,0.31528765743549764,5.551115123125783e-17,1e-12,pass
fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42,lendingclub_v2,catboost,rfe_catboost,oot,log_loss,0.5847023315747076,0.5847023315747076,0.0,1e-12,pass
fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42,lendingclub_v2,catboost,rfe_catboost,oot,brier,0.2005710406327235,0.20057104063272352,2.7755575615628914e-17,1e-12,pass
fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42,lendingclub_v2,catboost,rfe_catboost,oot,lift_at_10,2.256452160073158,2.2564521600731586,4.440892098500626e-16,1e-12,pass
