comparison_id,family_id,family_status,dataset,model,method,method_configuration,reference,direction,metric,method_value,reference_value,difference,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_attempted,bootstrap_valid,delong_z,raw_p_value,holm_input_p,holm_adjusted_p_value,holm_reject,win_tie_loss,population_rows,population_events,ordered_case_id_sha256,ordered_case_id_target_sha256,paired_identity_target_sha256,budget_match_status,natural_support_status,exploratory,availability,evidence_grade,method_prediction_path,reference_prediction_path,unavailable_reason,authentication_reference
p14-c-043__lendingclub_v2__lr__iv_then_boruta__pool100__vs__boruta_random_forest,combination_vs_boruta_random_forest__lendingclub_v2__lr,evaluable,lendingclub_v2,lr,iv_then_boruta,pool100,boruta_random_forest,method_a_minus_method_b,roc_auc,0.702794958861294,0.6557476745180499,0.04704728434324401,0.04495576680611197,0.04904378866159843,2000,2000,47.09251231210131,0.0,0.0,0.0,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,non_budget_matched_natural_support,"{""method_a"":""natural_support"",""method_b"":""budget_satisfied""}",True,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-007-lendingclub_v2-iv-then-boruta-lr-full-dev-pool100-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42/predictions_oot.csv,,authentication_validation.json
p14-c-044__lendingclub_v2__lr__iv_then_boruta__pool200__vs__iv_woe,combination_vs_iv_woe__lendingclub_v2__lr,evaluable,lendingclub_v2,lr,iv_then_boruta,pool200,iv_woe,method_a_minus_method_b,roc_auc,0.7064238240513493,0.6821098791687364,0.024313944882612848,0.02306223166500828,0.0255237117087406,2000,2000,38.135923762877894,3.25465e-318,3.25465e-318,9.763943e-318,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,non_budget_matched_natural_support,"{""method_a"":""natural_support"",""method_b"":""budget_satisfied""}",True,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-011-lendingclub_v2-iv-then-boruta-lr-full-dev-pool200-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-011-lendingclub_v2-lr-iv-woe-s42/predictions_oot.csv,,authentication_validation.json
p14-c-045__lendingclub_v2__lr__iv_then_boruta__pool200__vs__boruta_random_forest,combination_vs_boruta_random_forest__lendingclub_v2__lr,evaluable,lendingclub_v2,lr,iv_then_boruta,pool200,boruta_random_forest,method_a_minus_method_b,roc_auc,0.7064238240513493,0.6557476745180499,0.05067614953329935,0.04851767054678893,0.05266557589213254,2000,2000,50.06044992228214,0.0,0.0,0.0,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,non_budget_matched_natural_support,"{""method_a"":""natural_support"",""method_b"":""budget_satisfied""}",True,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-011-lendingclub_v2-iv-then-boruta-lr-full-dev-pool200-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42/predictions_oot.csv,,authentication_validation.json
p14-c-046__lendingclub_v2__lr__iv_then_boruta__pool300__vs__iv_woe,combination_vs_iv_woe__lendingclub_v2__lr,evaluable,lendingclub_v2,lr,iv_then_boruta,pool300,iv_woe,method_a_minus_method_b,roc_auc,0.7098034996283789,0.6821098791687364,0.02769362045964241,0.026341186211410718,0.028962617770643937,2000,2000,41.143409294601334,0.0,0.0,0.0,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,non_budget_matched_natural_support,"{""method_a"":""natural_support"",""method_b"":""budget_satisfied""}",True,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-015-lendingclub_v2-iv-then-boruta-lr-full-dev-pool300-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-011-lendingclub_v2-lr-iv-woe-s42/predictions_oot.csv,,authentication_validation.json
p14-c-047__lendingclub_v2__lr__iv_then_boruta__pool300__vs__boruta_random_forest,combination_vs_boruta_random_forest__lendingclub_v2__lr,evaluable,lendingclub_v2,lr,iv_then_boruta,pool300,boruta_random_forest,method_a_minus_method_b,roc_auc,0.7098034996283789,0.6557476745180499,0.054055825110328914,0.051817047351711595,0.056085154495940176,2000,2000,52.41685138370439,0.0,0.0,0.0,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,non_budget_matched_natural_support,"{""method_a"":""natural_support"",""method_b"":""budget_satisfied""}",True,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-015-lendingclub_v2-iv-then-boruta-lr-full-dev-pool300-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42/predictions_oot.csv,,authentication_validation.json
p14-c-048__lendingclub_v2__lr__boruta_then_mrmr_mutual_information__k20__vs__boruta_random_forest,combination_vs_boruta_random_forest__lendingclub_v2__lr,evaluable,lendingclub_v2,lr,boruta_then_mrmr_mutual_information,k20,boruta_random_forest,method_a_minus_method_b,roc_auc,0.6928691986661497,0.6557476745180499,0.03712152414809977,0.03483132797711571,0.039262523623373825,2000,2000,34.37088811239957,6.866937893459901e-259,6.866937893459901e-259,6.866937893459901e-259,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,requested_and_realized_k_matched,"{""method_a"":""budget_satisfied"",""method_b"":""budget_satisfied""}",False,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-019-lendingclub_v2-boruta-then-mrmr-mutual-information-lr-full-dev-k20-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42/predictions_oot.csv,,authentication_validation.json
p14-c-049__lendingclub_v2__lr__boruta_then_mrmr_mutual_information__k20__vs__mrmr_mutual_information,combination_vs_mrmr_mutual_information__lendingclub_v2__lr,evaluable,lendingclub_v2,lr,boruta_then_mrmr_mutual_information,k20,mrmr_mutual_information,method_a_minus_method_b,roc_auc,0.6928691986661497,0.6859236290968351,0.00694556956931458,0.005829473839922189,0.008143067706218927,2000,2000,11.824429692654451,2.918782364686781e-32,2.918782364686781e-32,5.837564729373562e-32,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,requested_and_realized_k_matched,"{""method_a"":""budget_satisfied"",""method_b"":""budget_satisfied""}",False,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-019-lendingclub_v2-boruta-then-mrmr-mutual-information-lr-full-dev-k20-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42/predictions_oot.csv,,authentication_validation.json
p14-c-050__lendingclub_v2__lr__boruta_then_rfe_catboost__k20__vs__boruta_random_forest,combination_vs_boruta_random_forest__lendingclub_v2__lr,evaluable,lendingclub_v2,lr,boruta_then_rfe_catboost,k20,boruta_random_forest,method_a_minus_method_b,roc_auc,0.6961693610496306,0.6557476745180499,0.040421686531580625,0.038339407509424286,0.042400340532613046,2000,2000,41.20102848625075,0.0,0.0,0.0,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,requested_and_realized_k_matched,"{""method_a"":""budget_satisfied"",""method_b"":""budget_satisfied""}",False,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-031-lendingclub_v2-lr-boruta-random-forest-s42/predictions_oot.csv,,authentication_validation.json
p14-c-051__lendingclub_v2__lr__boruta_then_rfe_catboost__k20__vs__rfe_catboost,combination_vs_rfe_catboost__lendingclub_v2__lr,evaluable,lendingclub_v2,lr,boruta_then_rfe_catboost,k20,rfe_catboost,method_a_minus_method_b,roc_auc,0.6961693610496306,0.6988805926231895,-0.002711231573558903,-0.003215506141592997,-0.0022131578438092186,2000,2000,-10.391668657371953,2.7057729876258534e-25,2.7057729876258534e-25,2.7057729876258534e-25,True,loss,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,requested_and_realized_k_matched,"{""method_a"":""budget_satisfied"",""method_b"":""budget_satisfied""}",False,evaluable,not_supported,results/selector_combinations_v1/oot/evaluations/scv1-oot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-035-lendingclub_v2-lr-rfe-catboost-s42/predictions_oot.csv,,authentication_validation.json
p14-c-052__lendingclub_v2__catboost__statistical_normalized_average_rank__k40__vs__iv_woe,combination_vs_iv_woe__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,statistical_normalized_average_rank,k40,iv_woe,method_a_minus_method_b,roc_auc,0.7130278805406559,0.7026727974821896,0.01035508305846633,0.009569857896250231,0.01115237288922112,2000,2000,25.378523809331664,4.354050400749903e-142,4.354050400749903e-142,4.354050400749903e-142,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,requested_and_realized_k_matched,"{""method_a"":""budget_satisfied"",""method_b"":""budget_satisfied""}",False,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-012-lendingclub_v2-catboost-iv-woe-s42/predictions_oot.csv,,authentication_validation.json
p14-c-053__lendingclub_v2__catboost__statistical_normalized_average_rank__k40__vs__lasso_l1_logistic,combination_vs_lasso_l1_logistic__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,statistical_normalized_average_rank,k40,lasso_l1_logistic,method_a_minus_method_b,roc_auc,0.7130278805406559,0.7096269175074682,0.0034009630331877094,0.002815120217886019,0.00402627639943942,2000,2000,10.662754372815312,1.5202714048841213e-26,1.5202714048841213e-26,1.5202714048841213e-26,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,requested_and_realized_k_matched,"{""method_a"":""budget_satisfied"",""method_b"":""budget_satisfied""}",False,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-020-lendingclub_v2-catboost-lasso-l1-logistic-s42/predictions_oot.csv,,authentication_validation.json
p14-c-054__lendingclub_v2__catboost__statistical_normalized_average_rank__k40__vs__rfe_catboost,combination_vs_rfe_catboost__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,statistical_normalized_average_rank,k40,rfe_catboost,method_a_minus_method_b,roc_auc,0.7130278805406559,0.7189617673749171,-0.005933886834261215,-0.006622123847241407,-0.005275834989586784,2000,2000,-17.4512222269721,3.369450310215579e-68,3.369450310215579e-68,6.738900620431158e-68,True,loss,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,requested_and_realized_k_matched,"{""method_a"":""budget_satisfied"",""method_b"":""budget_satisfied""}",False,evaluable,not_supported,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-036-lendingclub_v2-catboost-rfe-catboost-s42/predictions_oot.csv,,authentication_validation.json
p14-c-055__lendingclub_v2__catboost__statistical_normalized_average_rank__k40__vs__boruta_random_forest,combination_vs_boruta_random_forest__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,statistical_normalized_average_rank,k40,boruta_random_forest,method_a_minus_method_b,roc_auc,0.7130278805406559,0.6857472026449051,0.027280677895750838,0.02567583706479965,0.02884887808990388,2000,2000,34.260482908680935,3.044663084826751e-257,3.044663084826751e-257,6.089326169653502e-257,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,requested_and_realized_k_matched,"{""method_a"":""budget_satisfied"",""method_b"":""budget_satisfied""}",False,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42/predictions_oot.csv,,authentication_validation.json
p14-c-056__lendingclub_v2__catboost__statistical_normalized_average_rank__k40__vs__catboost_shap,combination_vs_catboost_shap__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,statistical_normalized_average_rank,k40,catboost_shap,method_a_minus_method_b,roc_auc,0.7130278805406559,0.7151490967691265,-0.0021212162284706126,-0.0028162442762923205,-0.0014546738431221297,2000,2000,-6.090720414075902,1.1240370719032822e-09,1.1240370719032822e-09,1.1240370719032822e-09,True,loss,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,requested_and_realized_k_matched,"{""method_a"":""budget_satisfied"",""method_b"":""budget_satisfied""}",False,evaluable,not_supported,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-028-lendingclub_v2-catboost-catboost-shap-s42/predictions_oot.csv,,authentication_validation.json
p14-c-057__lendingclub_v2__catboost__statistical_normalized_average_rank__k40__vs__mrmr_mutual_information,combination_vs_mrmr_mutual_information__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,statistical_normalized_average_rank,k40,mrmr_mutual_information,method_a_minus_method_b,roc_auc,0.7130278805406559,0.7020237291842616,0.01100415135639432,0.009903839573815595,0.012086945527444234,2000,2000,19.974139880333333,9.246272996429772e-89,9.246272996429772e-89,1.8492545992859545e-88,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,requested_and_realized_k_matched,"{""method_a"":""budget_satisfied"",""method_b"":""budget_satisfied""}",False,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/predictions_oot.csv,,authentication_validation.json
p14-c-058__lendingclub_v2__catboost__statistical_normalized_average_rank__k40__vs__cross_dataset_rank_voting_v1_primary_pool_200,combination_vs_cross_dataset_rank_voting_v1_primary_pool_200__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,statistical_normalized_average_rank,k40,cross_dataset_rank_voting_v1_primary_pool_200,method_a_minus_method_b,roc_auc,0.7130278805406559,0.7172874421241203,-0.004259561583464411,-0.004952633626761888,-0.0035773058350325074,2000,2000,-12.544229725225723,4.2755147506205784e-36,4.2755147506205784e-36,4.2755147506205784e-36,True,loss,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,not_budget_comparable_external_voting_pool,"{""method_a"":""budget_satisfied"",""method_b"":""external_voting_context""}",True,evaluable,not_supported,results/selector_combinations_v1/oot/evaluations/scv1-oot-004-lendingclub_v2-statistical-normalized-average-rank-catboost-full-dev-k40-s42.oot_predictions.csv,results/runs/lendingclub_v2/cdv1-015-lendingclub-v2-voting-k200-catboost-s42/results/oot_predictions.csv,,authentication_validation.json
p14-c-059__lendingclub_v2__catboost__iv_then_boruta__pool100__vs__iv_woe,combination_vs_iv_woe__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,iv_then_boruta,pool100,iv_woe,method_a_minus_method_b,roc_auc,0.7131878871405932,0.7026727974821896,0.010515089658403642,0.00977490583167639,0.011221116394115343,2000,2000,27.57760873629342,2.0654592897226132e-167,2.0654592897226132e-167,4.1309185794452264e-167,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,non_budget_matched_natural_support,"{""method_a"":""natural_support"",""method_b"":""budget_satisfied""}",True,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-008-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool100-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-012-lendingclub_v2-catboost-iv-woe-s42/predictions_oot.csv,,authentication_validation.json
p14-c-060__lendingclub_v2__catboost__iv_then_boruta__pool100__vs__boruta_random_forest,combination_vs_boruta_random_forest__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,iv_then_boruta,pool100,boruta_random_forest,method_a_minus_method_b,roc_auc,0.7131878871405932,0.6857472026449051,0.02744068449568815,0.025887353111528535,0.029012425724201003,2000,2000,34.892595448406176,9.628482103883953e-267,9.628482103883953e-267,2.888544631165186e-266,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,non_budget_matched_natural_support,"{""method_a"":""natural_support"",""method_b"":""budget_satisfied""}",True,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-008-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool100-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42/predictions_oot.csv,,authentication_validation.json
p14-c-061__lendingclub_v2__catboost__iv_then_boruta__pool200__vs__iv_woe,combination_vs_iv_woe__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,iv_then_boruta,pool200,iv_woe,method_a_minus_method_b,roc_auc,0.7163105580200355,0.7026727974821896,0.013637760537845933,0.01284592206993356,0.014378684360758112,2000,2000,33.32827873111619,1.5038073896640682e-243,1.5038073896640682e-243,4.5114221689922046e-243,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,non_budget_matched_natural_support,"{""method_a"":""natural_support"",""method_b"":""budget_satisfied""}",True,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-012-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool200-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-012-lendingclub_v2-catboost-iv-woe-s42/predictions_oot.csv,,authentication_validation.json
p14-c-062__lendingclub_v2__catboost__iv_then_boruta__pool200__vs__boruta_random_forest,combination_vs_boruta_random_forest__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,iv_then_boruta,pool200,boruta_random_forest,method_a_minus_method_b,roc_auc,0.7163105580200355,0.6857472026449051,0.03056335537513044,0.028996616640007248,0.03211283958679532,2000,2000,38.822616783499214,0.0,0.0,0.0,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,non_budget_matched_natural_support,"{""method_a"":""natural_support"",""method_b"":""budget_satisfied""}",True,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-012-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool200-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42/predictions_oot.csv,,authentication_validation.json
p14-c-063__lendingclub_v2__catboost__iv_then_boruta__pool300__vs__iv_woe,combination_vs_iv_woe__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,iv_then_boruta,pool300,iv_woe,method_a_minus_method_b,roc_auc,0.7201473492378823,0.7026727974821896,0.01747455175569268,0.016620480466950978,0.01831358535249365,2000,2000,39.57898268851128,0.0,0.0,0.0,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,non_budget_matched_natural_support,"{""method_a"":""natural_support"",""method_b"":""budget_satisfied""}",True,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-016-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool300-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-012-lendingclub_v2-catboost-iv-woe-s42/predictions_oot.csv,,authentication_validation.json
p14-c-064__lendingclub_v2__catboost__iv_then_boruta__pool300__vs__boruta_random_forest,combination_vs_boruta_random_forest__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,iv_then_boruta,pool300,boruta_random_forest,method_a_minus_method_b,roc_auc,0.7201473492378823,0.6857472026449051,0.03440014659297719,0.03286287661001354,0.035942721898929574,2000,2000,43.852641537008274,0.0,0.0,0.0,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,non_budget_matched_natural_support,"{""method_a"":""natural_support"",""method_b"":""budget_satisfied""}",True,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-016-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool300-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42/predictions_oot.csv,,authentication_validation.json
p14-c-065__lendingclub_v2__catboost__boruta_then_mrmr_mutual_information__k40__vs__boruta_random_forest,combination_vs_boruta_random_forest__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,boruta_then_mrmr_mutual_information,k40,boruta_random_forest,method_a_minus_method_b,roc_auc,0.7084530028684359,0.6857472026449051,0.02270580022353086,0.020877261811545072,0.024441540575255133,2000,2000,25.45541697579463,6.148968346641144e-143,6.148968346641144e-143,6.148968346641144e-143,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,requested_and_realized_k_matched,"{""method_a"":""budget_satisfied"",""method_b"":""budget_satisfied""}",False,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-020-lendingclub_v2-boruta-then-mrmr-mutual-information-catboost-full-dev-k40-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-032-lendingclub_v2-catboost-boruta-random-forest-s42/predictions_oot.csv,,authentication_validation.json
p14-c-066__lendingclub_v2__catboost__boruta_then_mrmr_mutual_information__k40__vs__mrmr_mutual_information,combination_vs_mrmr_mutual_information__lendingclub_v2__catboost,evaluable,lendingclub_v2,catboost,boruta_then_mrmr_mutual_information,k40,mrmr_mutual_information,method_a_minus_method_b,roc_auc,0.7084530028684359,0.7020237291842616,0.006429273684174341,0.005358661672973092,0.007492288410549391,2000,2000,11.94486277398435,6.9064249776944e-33,6.9064249776944e-33,6.9064249776944e-33,True,win,293105,68252,493bf9d2b88b385baf17081f64cea41e9f4f4ff2b1fd479f74d8be323f627c72,4aab7126f7b5566bde6417bfa61ee01da4edb700905fa39fd1fd4209da527985,e455f6dae0c55f6bd47aaeefde05ef6ad1468aa1053f9be7013b109c2b94c162,requested_and_realized_k_matched,"{""method_a"":""budget_satisfied"",""method_b"":""budget_satisfied""}",False,evaluable,strong,results/selector_combinations_v1/oot/evaluations/scv1-oot-020-lendingclub_v2-boruta-then-mrmr-mutual-information-catboost-full-dev-k40-s42.oot_predictions.csv,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/predictions_oot.csv,,authentication_validation.json
