dataset_name,model,selector,experiment_type,feature_budget,llm_shared_ranking_enabled,llm_ranking_budget,oot_auc,oot_gini,oot_ks,oot_log_loss,oot_brier,nogueira_stability,kuncheva_stability,mean_pairwise_jaccard,semantic_group_jaccard,stable_feature_count_80,stable_feature_ratio_80,stable_semantic_group_count_80,semantic_group_stable_ratio_80,spearman_rank_stability_mean,kendall_rank_stability_mean,rbo_rank_stability_mean,selected_feature_psi_mean,selected_feature_psi_max,selected_feature_psi_median,selected_feature_psi_high_drift_ratio,selected_feature_psi_moderate_or_high_drift_ratio,model_score_psi,selected_feature_count,total_candidate_feature_count,feature_reduction_ratio,oot_gini_per_feature,oot_auc_per_feature,oot_ks_per_feature,lift_at_10,bad_rate_capture_at_10,lift_at_20,bad_rate_capture_at_20,config_hash,data_fingerprint,run_id,output_folder,runtime_seconds,result_origin,reuse_status,pairing_policy_version,metric_artifact_path,data_manifest_hash,source_identity_manifest_hash,source_training_dataset,external_dataset,source_raw_dev_statistical_evidence_hash,dev_prediction_hash,oot_prediction_hash
lendingclub_v2,lr,pca,statistical,20,True,100,0.6707234445441366,0.3414468890882731,0.2492878586580829,0.6567031554488183,0.2320998121114207,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,,1.3332249917981795,9.636193224341463,0.9276840955207366,0.65,0.75,0.0449090967465308,20.0,675.0,0.9703703703703704,0.0170723444544136,0.0335361722272068,0.0124643929329041,1.9301669214209327,0.1930199847623513,1.72969290277208,0.345938580554416,7247c89ceae5715622b0536c64893eee634f9e21f18847d2c16ebe9cdf70336b,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",lr_statistical_pca_7247c89ceae5,results/lendingclub_v2/lr/statistical/lr_statistical_pca_7247c89ceae5,143.10683369636536,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/lr/statistical/lr_statistical_pca_7247c89ceae5/results/experiment_summary.csv,,,,,,,
lendingclub_v2,lr,llm_then_boruta,hybrid,20,True,100,0.6478661347774153,0.2957322695548305,0.2129248818892528,0.6587517710817974,0.2331599807160645,0.541412213740458,0.5414122137404581,0.410348536090224,0.8571428571428571,13.0,0.65,6.0,1.0,0.3499585166491422,0.1880999372307452,,0.0094646096525352,0.0343709548946897,0.0044896180008654,0.0,0.0,0.0011156008340086,20.0,675.0,0.9703703703703704,0.0147866134777415,0.0323933067388707,0.0106462440944626,1.73325297407087,0.1733282541170954,1.5927738381292855,0.3185547676258571,4ecceaa878fc0fa89e0e0eedf32d9346ffd788d91328b39366aac4c85e28b77c,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",lr_hybrid_llm_then_boruta_4ecceaa878fc,results/lendingclub_v2/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_4ecceaa878fc,2187.053475379944,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_4ecceaa878fc/results/experiment_summary.csv,,,,,,,
lendingclub_v2,lr,boruta,statistical,20,True,100,0.6224408732128871,0.2448817464257742,0.1792497684276977,0.6772188675737023,0.2420535471180496,0.7423664122137404,0.7423664122137404,0.6240715606232848,0.9142857142857144,15.0,0.75,6.0,1.0,0.576479336597347,0.5406889036347794,,0.0053795370044972,0.0279079751277425,0.0,0.0,0.0,0.0116971216539232,20.0,675.0,0.9703703703703704,0.0122440873212887,0.0311220436606443,0.0089624884213848,1.6199981516738469,0.162002578679013,1.4974652757428353,0.299493055148567,a5cb18c42069532c4cecc673b1d3ea150ae4b2cb9230169d1913d402a64023d4,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",lr_statistical_boruta_a5cb18c42069,results/lendingclub_v2/lr/statistical/lr_statistical_boruta_a5cb18c42069,9114.764657258987,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/lr/statistical/lr_statistical_boruta_a5cb18c42069/results/experiment_summary.csv,,,,,,,
lendingclub_v2,lr,domain_rule_baseline,statistical,20,True,100,0.5383220579547449,0.0766441159094897,0.0665773934450656,0.6904850146593757,0.2486583077127205,1.0,1.0,1.0,1.0,20.0,1.0,2.0,1.0,1.0,1.0,,5.731915085521231e-05,0.001112581593324,0.0,0.0,0.0,0.0008110880385248,20.0,675.0,0.9703703703703704,0.0038322057954744,0.0269161028977372,0.0033288696722532,1.2104933281296302,0.1210513977612377,1.2069243392135027,0.2413848678427005,97d75bbd34ef68f3bff818dae05066b5f60e9817e2c977b6c05bd09104b8a325,"{""file_count"": 1, ""files"": [{""modified_utc"": ""2026-06-08T05:26:59+00:00"", ""name"": ""application_train.csv"", ""size_bytes"": 4148431851}], ""path"": ""data\\lendingclub_v2\\processed""}",lr_statistical_domain_rule_baseline_97d75bbd34ef,results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef,119.01001286506651,reused_existing,reusable_existing,not_applicable_non_clip,results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/results/experiment_summary.csv,,,,,,,
homecredit,lr,corrected_clip_then_mrmr,corrected_clip_professor_request,20,False,60,0.7336398378322221,0.4672796756644441,0.3390429494528978,0.6592263530565099,,,,,,,,,,,,,,,,,,0.0222948197842986,20.0,529.0,,,,,,,,,1597cefe0dc53ec6f3480ebe335bda035e2714426a3529da708b0d5264d643ea,,homecredit_lr_corrected_clip_then_mrmr,results/corrected_homecredit_clip/combined_pipeline/runs/homecredit_lr_corrected_clip_then_mrmr,47.61826276779175,newly_executed,newly_executed,identity_equivalence_v2,results/corrected_homecredit_clip/combined_pipeline/runs/homecredit_lr_corrected_clip_then_mrmr/results/experiment_summary.csv,,,,,,,
homecredit,lr,llm_then_corrected_clip_then_mrmr,corrected_clip_professor_request,20,True,60,0.7369963072415038,0.4739926144830075,0.3542240106606154,0.6266185709246669,,,,,,,,,,,,,,,,,,0.0048976503279266,20.0,529.0,,,,,,,,,49c9e8af43347dc4ef11f2159045a2215b44fbcc1c8dfac0c05e4bd68fe403ea,,homecredit_lr_llm_then_corrected_clip_then_mrmr,results/corrected_homecredit_clip/combined_pipeline/runs/homecredit_lr_llm_then_corrected_clip_then_mrmr,52.57587265968323,newly_executed,newly_executed,identity_equivalence_v2,results/corrected_homecredit_clip/combined_pipeline/runs/homecredit_lr_llm_then_corrected_clip_then_mrmr/results/experiment_summary.csv,,,,,,,
homecredit,catboost,corrected_clip_then_mrmr,corrected_clip_professor_request,40,False,100,0.7626757739835102,0.5253515479670203,0.3924831775894104,0.4943930220656412,,,,,,,,,,,,,,,,,,0.0246147097918829,40.0,529.0,,,,,,,,,66667a0a5c263a2a57a5a710c11a312e33f500a4b916c1178bbcec545476ee1b,,homecredit_catboost_corrected_clip_then_mrmr,results/corrected_homecredit_clip/combined_pipeline/runs/homecredit_catboost_corrected_clip_then_mrmr,358.6358292102814,newly_executed,newly_executed,identity_equivalence_v2,results/corrected_homecredit_clip/combined_pipeline/runs/homecredit_catboost_corrected_clip_then_mrmr/results/experiment_summary.csv,,,,,,,
homecredit,catboost,llm_then_corrected_clip_then_mrmr,corrected_clip_professor_request,40,True,100,0.7638195167065402,0.5276390334130805,0.3920456243253447,0.4770256273400095,,,,,,,,,,,,,,,,,,0.0040936597885268,40.0,529.0,,,,,,,,,df289220513a43f5768e85e63260655402132b577cedb9b1a9a690213cae9769,,homecredit_catboost_llm_then_corrected_clip_then_mrmr,results/corrected_homecredit_clip/combined_pipeline/runs/homecredit_catboost_llm_then_corrected_clip_then_mrmr,539.5795872211456,newly_executed,newly_executed,identity_equivalence_v2,results/corrected_homecredit_clip/combined_pipeline/runs/homecredit_catboost_llm_then_corrected_clip_then_mrmr/results/experiment_summary.csv,,,,,,,
homecredit,lr,lendingclub_clip_to_homecredit_mrmr,corrected_reverse_transfer,20,False,0,0.573202684690282,0.146405369380564,0.1057690578245511,0.682623262663572,0.2425307176881108,,,,,,,,,,,,,,,,,0.0735901410225949,20.0,60.0,,,,,,,,,f20630b9efcaaaff7e47ec30d4f66b0c94d8c29d50160bf45377b52a4a5cdc6a,,logistic_regression,results/corrected_lendingclub_to_homecredit_transfer/downstream/logistic_regression,40.43032240867615,newly_executed,newly_executed,identity_equivalence_v2,results/corrected_lendingclub_to_homecredit_transfer/downstream/logistic_regression/results/experiment_summary.csv,8881c8cd3b0b8237d1528e136edf7095169bed7b99d9ca0c9ff1034c96940df5,7883354de62e0919f84923e7bf7227eb7fbfab51a5f8c4c612dca468c0f3cc0e,lendingclub_v2,homecredit,a13e43ce46d3175398e50959966020d8020c218dda0367c0a4d4fe8a4207f992,43e518c429516819bb8a9e59ad047c2dba5be8aa5a67397b4edd92f34d773a90,00992da71332d98fd5774074b7bb423a7e1b16acfaebb68e19a5e634ce790237
homecredit,catboost,lendingclub_clip_to_homecredit_mrmr,corrected_reverse_transfer,40,False,0,0.6766033514680966,0.3532067029361931,0.2611323839428535,0.5380616095722699,0.1788177002532893,,,,,,,,,,,,,,,,,0.0173949955006039,40.0,100.0,,,,,,,,,f20630b9efcaaaff7e47ec30d4f66b0c94d8c29d50160bf45377b52a4a5cdc6a,,catboost,results/corrected_lendingclub_to_homecredit_transfer/downstream/catboost,305.5721571445465,newly_executed,newly_executed,identity_equivalence_v2,results/corrected_lendingclub_to_homecredit_transfer/downstream/catboost/results/experiment_summary.csv,8881c8cd3b0b8237d1528e136edf7095169bed7b99d9ca0c9ff1034c96940df5,7883354de62e0919f84923e7bf7227eb7fbfab51a5f8c4c612dca468c0f3cc0e,lendingclub_v2,homecredit,a13e43ce46d3175398e50959966020d8020c218dda0367c0a4d4fe8a4207f992,53fb0423e8d797637ce593f3c203da9f38ea51ce2d60ccfebc20c0a6bbbe23d9,5c781ea2858429323c03dad2b30acdccc8f3aabf4f30c1992c69c4c81ea9c5c6
