evidence_cohort,dataset,cell_id,method_id,model,requested_k,realized_k,oot_rows,oot_events,event_rate,status,reason,auc,gini,ks,decision_threshold,precision,recall,f1,accuracy,log_loss,brier,lift_at_10,bad_rate_capture_at_10,score_psi,feature_psi_mean,feature_psi_median,feature_psi_max,runtime_seconds,feature_selection_seconds,training_seconds,peak_rss_bytes,source_artifact,source_sha256
canonical_llm_matrix_v2,lendingclub_v2,catboost_hybrid_llm_then_boruta_10179060705b,llm_then_boruta,catboost,40,40,293105,68252,0.232858531925419,completed,,0.685032195143181,0.370064390286362,0.265912850959766,0.492291296176909,0.34862823261423,0.609930844517377,0.443664073324097,0.643806826905034,0.614428472539996,0.213820620039052,2.01690282680132,0.201693723260857,0.0006889156910064,0.0083093983768915,0.0023870973253669,0.0343709548946897,6629.66764807701,3119.67949962616,3451.94892764091,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_boruta\catboost_hybrid_llm_then_boruta_10179060705b\results\experiment_summary.csv,edf643851aa92559a334e8ff8912bbbfc2b5f889f1acbadff917947d9ce2fcb5
canonical_llm_matrix_v2,lendingclub_v2,catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a,stable_core_llm_fill,catboost,40,40,293105,68252,0.232858531925419,completed,,0.702841726801333,0.405683453602666,0.289876534999721,0.488029299238178,0.372328196117648,0.583689855242337,0.45464453434827,0.67392913802221,0.589795850666435,0.202575903648079,2.18715134378106,0.218718865381234,0.0061622295272862,0.008967355102654,0.0049296297322064,0.0331218526874237,15359.508844614,10594.3647224903,4576.11084699631,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_stable_core_llm_fill\catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a\results\experiment_summary.csv,f5f243ac8c23a5f6ac151f4080117ca1a0e233368c7fa8630b7f6e346719ae0d
prompt14_classical_extension,homecredit,result__homecredit__lr__full_features__full,full_features,lr,,529,120053,10688,0.0890273462554039,completed,,0.771495752751115,0.542991505502231,0.413574598676738,,,,,,0.604705941365634,0.203300661478592,3.38116512789015,0.33813622754491,0.0063848433583625,0.0445211144477452,,,1102.10278463364,1054.28987717628,,9692770304,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__full_features__full,full_features,catboost,,529,120053,10688,0.0890273462554039,completed,,0.78603200864079,0.57206401728158,0.434230919247775,,,,,,0.431142271188188,0.137341281839766,3.62534999185786,0.362556137724551,0.0114020547761064,0.0445211144477452,,,1910.52318072319,1870.16518878937,,11224301568,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__random_k__k20,random_k,lr,20,20,120053,10688,0.0890273462554039,completed,,0.627823766299523,0.255647532599045,0.188202394415667,,,,,,0.655945540575686,0.231770300281217,1.86179264097991,0.186190119760479,0.0070116213538818,0.0080671119657672,,,18.5405886173248,9.2076723575592,,8523079680,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__random_k__k40,random_k,catboost,40,40,120053,10688,0.0890273462554039,completed,,0.685393258196267,0.370786516392534,0.275076971109215,,,,,,0.528822889194295,0.174965919373779,2.50359653631268,0.250374251497006,0.0036055359893779,0.0100494425723715,,,168.061088085175,156.569509744644,,8536035328,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__iv_woe__k20,iv_woe,lr,20,20,120053,10688,0.0890273462554039,completed,,0.738146822183366,0.476293644366732,0.348232203642366,,,,,,0.629955128322852,0.218464822179028,3.00599987711982,0.30061751497006,0.0062753063660688,0.0086594748157708,,,100.252838373184,90.8880693912506,,8517279744,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__iv_woe__k40,iv_woe,catboost,40,40,120053,10688,0.0890273462554039,completed,,0.768570706447481,0.537141412894962,0.401208059980711,,,,,,0.4890495521777,0.160942907217879,3.4475908954829,0.344779191616766,0.0035547624173025,0.0045681291724597,,,275.064220666885,261.75682091713,,7803187200,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__mrmr_mutual_information__k20,mrmr_mutual_information,lr,20,20,120053,10688,0.0890273462554039,completed,,0.735115754638029,0.470231509276058,0.348648604416459,,,,,,0.623962854740892,0.215611563189898,3.01254889645995,0.30127245508982,0.0037270565241599,0.0107188515762199,,,204.240801811218,193.878666639328,,8534069248,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__mrmr_mutual_information__k40,mrmr_mutual_information,catboost,40,40,120053,10688,0.0890273462554039,completed,,0.759898780138256,0.519797560276512,0.38675778243951,,,,,,0.502916346331082,0.167130968460886,3.32503067640332,0.33252245508982,0.0018568558417235,0.192353439107437,,,544.277028560638,530.6160197258,,8527388672,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__lasso_l1_logistic__k20,lasso_l1_logistic,lr,20,20,120053,10688,0.0890273462554039,completed,,0.745349353241124,0.490698706482249,0.363482668115969,,,,,,0.615537387002085,0.212447907248501,3.04997186411784,0.30501497005988,0.0035300260653176,0.009525413920305,,,330.439160823822,320.611544847488,,8523292672,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__lasso_l1_logistic__k40,lasso_l1_logistic,catboost,40,40,120053,10688,0.0890273462554039,completed,,0.774226207268634,0.548452414537268,0.41278949952242,,,,,,0.474071137431453,0.155168250731588,3.49624075343815,0.349644461077844,0.0065147070011547,0.041999702796954,,,497.584024906159,485.164674758911,,8528003072,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__legacy_rf_relevance_corr__k20,legacy_rf_relevance_corr,lr,20,20,120053,10688,0.0890273462554039,completed,,0.744752066810009,0.489504133620018,0.359741454376941,,,,,,0.624431399062978,0.215677006391487,3.09487942530731,0.309505988023952,0.0057578387497126,0.0150615437698838,,,1535.26021099091,1510.46901464462,,9514078208,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__legacy_rf_relevance_corr__k40,legacy_rf_relevance_corr,catboost,40,40,120053,10688,0.0890273462554039,completed,,0.769804549794938,0.539609099589875,0.407024720959945,,,,,,0.478181449283062,0.156418763098945,3.43262170841974,0.343282185628743,0.0040562710383503,0.0144252816802426,,,1824.3529343605,1804.30242061615,,9204674560,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__catboost_shap__k20,catboost_shap,lr,20,20,120053,10688,0.0890273462554039,completed,,0.7501298442068,0.500259688413599,0.370382643709974,,,,,,0.632913663490254,0.219745630225787,3.12388222524217,0.312406437125749,0.0124101217636454,0.0097337068688228,,,186.10414814949,175.696550607681,,8518180864,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__catboost_shap__k40,catboost_shap,catboost,40,40,120053,10688,0.0890273462554039,completed,,0.77953519565587,0.559070391311739,0.41997782141108,,,,,,0.46042352280008,0.149521159333576,3.56079537264801,0.356100299401198,0.0064807585929939,0.0109941737908045,,,435.666697502136,418.001714706421,,8516366336,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__boruta_random_forest__k20,boruta_random_forest,lr,20,20,120053,10688,0.0890273462554039,completed,,0.73973823714524,0.479476474290481,0.353446156822276,,,,,,0.630408556442335,0.219177630375067,3.03406710286324,0.303424401197605,0.0072198948323135,0.001365455517913,,,1560.86149215698,1549.84941196442,,8517042176,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__boruta_random_forest__k40,boruta_random_forest,catboost,40,40,120053,10688,0.0890273462554039,completed,,0.754202495434313,0.508404990868626,0.376078382598402,,,,,,0.504892378419518,0.167352365820847,3.25392703785333,0.325411676646707,0.0035570158374247,0.0017203282490432,,,1718.72560286522,1705.6186041832,,8534106112,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__rfe_catboost__k20,rfe_catboost,lr,20,20,120053,10688,0.0890273462554039,completed,,0.74654609311072,0.49309218622144,0.365611954324789,,,,,,0.627532692462555,0.217340385367805,3.12013992847638,0.312032185628743,0.0081578340334686,0.0389178400686189,,,1096.75098919868,1086.95654726028,,8496623616,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__rfe_catboost__k40,rfe_catboost,catboost,40,40,120053,10688,0.0890273462554039,completed,,0.781425519896978,0.562851039793955,0.42261653058579,,,,,,0.458055780586854,0.148687217054735,3.5804424306684,0.358065119760479,0.0062482474155813,0.0217971424289354,,,1156.31337189674,1143.71773743629,,8528240640,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__statistical_normalized_average_rank__k20,statistical_normalized_average_rank,lr,20,20,120053,10688,0.0890273462554039,completed,,0.749713911396792,0.499427822793584,0.371939837407889,,,,,,0.627376652694346,0.217476224987131,3.12762452200796,0.312780688622754,0.008746236358565,,,,,902.546309099998,,3677650944,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__statistical_normalized_average_rank__k40,statistical_normalized_average_rank,catboost,40,40,120053,10688,0.0890273462554039,completed,,0.778592768173706,0.557185536347412,0.420740346217454,,,,,,0.474704396025236,0.155168562117306,3.5467617597763,0.354696856287425,0.0494283401043295,,,,,892.809116999968,,3673305088,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__iv_then_boruta__pool100,iv_then_boruta,lr,,75,120053,10688,0.0890273462554039,completed,,0.756140949824395,0.512281899648789,0.381443312798351,,,,,,0.623709259840755,0.214921779209076,3.18937241864347,0.318955838323353,0.0157338700132341,,,,,176.273768000014,,2724077568,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__iv_then_boruta__pool100,iv_then_boruta,catboost,,75,120053,10688,0.0890273462554039,completed,,0.768633905553315,0.537267811106631,0.405221188229767,,,,,,0.480584590140296,0.157323480664977,3.42420154069672,0.342440119760479,0.0403616117769975,,,,,176.273768000014,,2811527168,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__iv_then_boruta__pool200,iv_then_boruta,lr,,107,120053,10688,0.0890273462554039,completed,,0.762022709997643,0.524045419995286,0.391517756559299,,,,,,0.63188377226649,0.217092776673863,3.25392703785333,0.325411676646707,0.0188454810576276,,,,,288.848349099979,,2798465024,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__iv_then_boruta__pool200,iv_then_boruta,catboost,,107,120053,10688,0.0890273462554039,completed,,0.776652682325652,0.553305364651304,0.416362188015958,,,,,,0.457773231749135,0.148279534634279,3.53459929528749,0.353480538922156,0.0159046406724136,,,,,288.848349099979,,3225952256,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__iv_then_boruta__pool300,iv_then_boruta,lr,,136,120053,10688,0.0890273462554039,completed,,0.764569976252405,0.529139952504811,0.398671680093386,,,,,,0.619464960099168,0.211677146074169,3.26889622491648,0.32690868263473,0.0256302174823274,,,,,390.662082299998,,3194458112,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__iv_then_boruta__pool300,iv_then_boruta,catboost,,136,120053,10688,0.0890273462554039,completed,,0.779691261250644,0.559382522501287,0.419050013742916,,,,,,0.454352789722487,0.146786507921855,3.55424635330788,0.355445359281437,0.0234870445948785,,,,,390.662082299998,,2823467008,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__boruta_then_mrmr_mutual_information__k20,boruta_then_mrmr_mutual_information,lr,20,20,120053,10688,0.0890273462554039,completed,,0.743845769235086,0.487691538470172,0.360901024894389,,,,,,0.643927067138004,0.224251075713325,3.04248727058626,0.304266467065868,0.00799935769632,,,,,494.45371120004,,2660405248,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__boruta_then_mrmr_mutual_information__k40,boruta_then_mrmr_mutual_information,catboost,40,40,120053,10688,0.0890273462554039,completed,,0.771277336288882,0.542554672577763,0.407580119044588,,,,,,0.486301136239725,0.159948571595997,3.39987661171909,0.34000748502994,0.0418127430528262,,,,,503.782201199967,,3045527552,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__boruta_then_rfe_catboost__k20,boruta_then_rfe_catboost,lr,20,20,120053,10688,0.0890273462554039,completed,,0.747785504118632,0.495571008237263,0.367291812787811,,,,,,0.637923350472402,0.221641475672882,3.10610631560467,0.31062874251497,0.0132093233321916,,,,,561.795611000038,,3050823680,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__boruta_then_rfe_catboost__k40,boruta_then_rfe_catboost,catboost,40,40,120053,10688,0.0890273462554039,completed,,0.77590904205168,0.551818084103361,0.411847948082713,,,,,,0.471329852445761,0.15389058929062,3.51120994050131,0.351141467065868,0.0236046959262474,,,,,547.004011100042,,3191750656,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__lr__cross_dataset_rank_voting_v1_primary_pool_200__pool200,cross_dataset_rank_voting_v1_primary_pool_200,lr,20,20,120053,10688,0.0890273462554039,completed,,0.749237864450772,0.498475728901544,0.370568845507449,,,,,,0.632475721670539,0.219193228316885,3.14165813487967,0.314184131736527,0.0099409471023806,0.0344272870381527,,,1344.17675459996,,,3142127616,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,homecredit,result__homecredit__catboost__cross_dataset_rank_voting_v1_primary_pool_200__pool200,cross_dataset_rank_voting_v1_primary_pool_200,catboost,40,40,120053,10688,0.0890273462554039,completed,,0.778571664447815,0.557143328895631,0.418282328498948,,,,,,0.4653808351111,0.151469141908208,3.56921554037103,0.356942365269461,0.0576999585562315,0.0273946011758881,,,1613.59735500003,,,3141316608,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__lr__full_features__full,full_features,lr,,675,293105,68252,0.232858531925419,completed,,0.710887258567547,0.421774517135094,0.303389791434789,,,,,,0.619284522230407,0.214726430962184,2.20883532012616,0.220887300005861,0.0020588120678201,0.127634593719459,,,6845.22910881042,6601.4800350666,,24228782080,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__catboost__full_features__full,full_features,catboost,,675,293105,68252,0.232858531925419,completed,,0.722973344036906,0.445946688073811,0.320272962923611,,,,,,0.588250068807291,0.202037760878946,2.28678042428556,0.228681943386274,0.0027868918950685,0.127634593719459,,,14534.8370695114,14305.2010731697,,22089527296,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__lr__random_k__k20,random_k,lr,20,20,293105,68252,0.232858531925419,completed,,0.603821775540458,0.207643551080916,0.149784180082262,,,,,,0.690909845479441,0.248528574653876,1.46044510951297,0.146047002285647,0.0695120929136092,0.163745132334202,,,135.564990282059,90.9360539913178,,25867874304,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__catboost__random_k__k40,random_k,catboost,40,40,293105,68252,0.232858531925419,completed,,0.671845799583793,0.343691599167587,0.247735720199074,,,,,,0.629307606757606,0.220114409219842,1.92943435465252,0.192946726835844,0.0005986097271271,0.133198546072577,,,1185.80412936211,1132.35159707069,,21020590080,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__lr__iv_woe__k20,iv_woe,lr,20,20,293105,68252,0.232858531925419,completed,,0.682109879168736,0.364219758337473,0.261411377304408,,,,,,0.621834759687235,0.215538472356161,2.05353116522209,0.205356619586239,0.0064403964767863,0.0040273645502677,,,716.676068782806,664.897153377533,,24851845120,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__catboost__iv_woe__k40,iv_woe,catboost,40,40,293105,68252,0.232858531925419,completed,,0.70267279748219,0.405345594964379,0.289115127390271,,,,,,0.59657006416398,0.205463827520423,2.18129080963374,0.218132801969173,0.0049674150631465,0.0053753362587703,,,2077.45429253578,2007.37841820717,,26242699264,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__lr__mrmr_mutual_information__k20,mrmr_mutual_information,lr,20,20,293105,68252,0.232858531925419,completed,,0.685923629096835,0.37184725819367,0.264544988539856,,,,,,0.611828774323815,0.211340818323419,2.07961054217768,0.207964601769911,0.011337428243871,0.03803726690037,,,1214.50544762611,1164.26000189781,,25584939008,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__catboost__mrmr_mutual_information__k40,mrmr_mutual_information,catboost,40,40,293105,68252,0.232858531925419,completed,,0.702023729184262,0.404047458368523,0.287144613265823,,,,,,0.608098049049938,0.210638947379436,2.17689540902324,0.217693254410127,0.0017869383724159,0.0393776190255723,,,2986.32859826088,2919.05286645889,,23416221696,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__lr__lasso_l1_logistic__k20,lasso_l1_logistic,lr,20,20,293105,68252,0.232858531925419,completed,,0.681103532510906,0.362207065021813,0.256970956905934,,,,,,0.611343250096117,0.211367673477682,2.05836610589363,0.20584012190119,0.0154268219800178,0.0004253626965316,,,4086.92762374878,4033.99503588676,,30439686144,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__catboost__lasso_l1_logistic__k40,lasso_l1_logistic,catboost,40,40,293105,68252,0.232858531925419,completed,,0.709626917507468,0.419253835014936,0.300661649479272,,,,,,0.589236986623398,0.202469488790657,2.2059050530525,0.22059426829983,0.0057785782393885,0.0021986398931734,,,8776.85417366028,8650.68712186813,,30350200832,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__lr__legacy_rf_relevance_corr__k20,legacy_rf_relevance_corr,lr,20,20,293105,68252,0.232858531925419,completed,,0.691545728523855,0.383091457047711,0.274672001619998,,,,,,0.61716238457669,0.213347969069659,2.10788761943851,0.210792357733107,0.0045142892138864,0.0050128071929089,,,1369.01248192787,1314.86074376106,,24633499648,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__catboost__legacy_rf_relevance_corr__k40,legacy_rf_relevance_corr,catboost,40,40,293105,68252,0.232858531925419,completed,,0.707193797462115,0.41438759492423,0.297242617310891,,,,,,0.590650440347897,0.203063920994918,2.19491655152626,0.219495399402215,0.0070441626422011,0.0038627319204462,,,2368.26248216629,2303.48049044609,,19984916480,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__lr__catboost_shap__k20,catboost_shap,lr,20,20,293105,68252,0.232858531925419,completed,,0.696542168253723,0.393084336507446,0.281547677315739,,,,,,0.616081218996624,0.2127896706674,2.13601818334566,0.213605462111,0.0034543426415009,0.0016605107414523,,,550.556414604187,490.724217414856,,24013172736,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__catboost__catboost_shap__k40,catboost_shap,catboost,40,40,293105,68252,0.232858531925419,completed,,0.715149096769127,0.430298193538253,0.308639844115999,,,,,,0.587409988680674,0.201715516723943,2.24692879208376,0.224696712184258,0.0049899340758914,0.0019751054879681,,,1746.74185609818,1672.53259730339,,25333518336,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__lr__boruta_random_forest__k20,boruta_random_forest,lr,20,20,293105,68252,0.232858531925419,completed,,0.65574767451805,0.3114953490361,0.22584224059446,,,,,,0.649036940860264,0.229207771847944,1.79083272206832,0.179086327140597,0.0077962742729725,0.0074314925736345,,,9657.18932056427,9605.81312298775,,22340837376,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__catboost__boruta_random_forest__k40,boruta_random_forest,catboost,40,40,293105,68252,0.232858531925419,completed,,0.685747202644905,0.37149440528981,0.267347714507867,,,,,,0.616777822179032,0.214707244989933,2.02378895442442,0.202382347770029,0.0008013149237415,0.0060782145209211,,,10790.402995348,10716.2406737804,,26123284480,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__lr__rfe_catboost__k20,rfe_catboost,lr,20,20,293105,68252,0.232858531925419,completed,,0.698880592623189,0.397761185246379,0.284524169418615,,,,,,0.611535088695453,0.210881651586284,2.15052300536029,0.215055969055852,0.0050024453527729,0.0015231729634844,,,3087.90815019608,3027.35363507271,,22483668992,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
prompt14_classical_extension,lendingclub_v2,result__lendingclub_v2__catboost__rfe_catboost__k40,rfe_catboost,catboost,40,40,293105,68252,0.232858531925419,completed,,0.718961767374917,0.437923534749834,0.315287657435498,,,,,,0.584702331574708,0.200571040632723,2.25645216007316,0.225649065228858,0.0046065665753922,0.0023574207655678,,,4301.76702642441,4227.83853316307,,24997699584,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3
