evidence_cohort,dataset,split,cell_id,method_id,model,status,reason,feature_selection_seconds,training_seconds,runtime_seconds,peak_rss_bytes,source_artifact,source_sha256,minimum_available_ram_bytes,ram_wait_seconds,supervisor_attempts,automatic_retries
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_statistical_boruta_effd06e32b3d,boruta,catboost,completed,,1395.8771481514,510.790580511093,1929.61381816864,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_boruta_effd06e32b3d\results\cv_results.csv,ece20d50b6bcc2d22c3966aea7cc0f3530ca13f408e15a30554552815473860d,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_statistical_boruta_effd06e32b3d,boruta,catboost,completed,,1861.53872203827,611.832615375519,2500.56651091576,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_boruta_effd06e32b3d\results\cv_results.csv,ece20d50b6bcc2d22c3966aea7cc0f3530ca13f408e15a30554552815473860d,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_statistical_pca_0e10cf48968e,pca,catboost,completed,,0.751442193984985,178.896585464478,186.946317434311,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_pca_0e10cf48968e\results\cv_results.csv,a1617dec80e37b4f50764c9bfb23673f3f1c1e8a6bcd2a3dc229586722be689f,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_statistical_pca_0e10cf48968e,pca,catboost,completed,,1.0474636554718,384.862357616425,396.714179992676,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_pca_0e10cf48968e\results\cv_results.csv,a1617dec80e37b4f50764c9bfb23673f3f1c1e8a6bcd2a3dc229586722be689f,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_statistical_pca_0e10cf48968e,pca,catboost,completed,,1.82154750823975,684.016359806061,703.048133611679,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_pca_0e10cf48968e\results\cv_results.csv,a1617dec80e37b4f50764c9bfb23673f3f1c1e8a6bcd2a3dc229586722be689f,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_statistical_pca_0e10cf48968e,pca,catboost,completed,,2.22119379043579,999.145105600357,1024.00857162476,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_pca_0e10cf48968e\results\cv_results.csv,a1617dec80e37b4f50764c9bfb23673f3f1c1e8a6bcd2a3dc229586722be689f,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_statistical_pca_0e10cf48968e,pca,catboost,completed,,2.64887809753418,1223.10063433647,1252.96998333931,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_pca_0e10cf48968e\results\cv_results.csv,a1617dec80e37b4f50764c9bfb23673f3f1c1e8a6bcd2a3dc229586722be689f,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_statistical_domain_rule_baseline_9f4a8907eaf7,domain_rule_baseline,catboost,completed,,3.77860713005066,171.595654249191,177.031982421875,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_domain_rule_baseline_9f4a8907eaf7\results\cv_results.csv,87f53206d1b1986ebf7d475709bd89c9cf8aa06864868bf299cc8e95826df3ed,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_statistical_domain_rule_baseline_9f4a8907eaf7,domain_rule_baseline,catboost,completed,,6.88813519477844,321.601259708405,330.741348981857,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_domain_rule_baseline_9f4a8907eaf7\results\cv_results.csv,87f53206d1b1986ebf7d475709bd89c9cf8aa06864868bf299cc8e95826df3ed,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_statistical_domain_rule_baseline_9f4a8907eaf7,domain_rule_baseline,catboost,completed,,10.284081697464,466.211025714874,479.804807424545,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_domain_rule_baseline_9f4a8907eaf7\results\cv_results.csv,87f53206d1b1986ebf7d475709bd89c9cf8aa06864868bf299cc8e95826df3ed,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_statistical_domain_rule_baseline_9f4a8907eaf7,domain_rule_baseline,catboost,completed,,13.4044847488403,553.149911165237,570.750338554382,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_domain_rule_baseline_9f4a8907eaf7\results\cv_results.csv,87f53206d1b1986ebf7d475709bd89c9cf8aa06864868bf299cc8e95826df3ed,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_statistical_domain_rule_baseline_9f4a8907eaf7,domain_rule_baseline,catboost,completed,,16.413872718811,662.729784488678,684.036806106567,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\statistical\catboost_statistical_domain_rule_baseline_9f4a8907eaf7\results\cv_results.csv,87f53206d1b1986ebf7d475709bd89c9cf8aa06864868bf299cc8e95826df3ed,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_llm_llm_e6489647a93c,llm,catboost,completed,,33.2398321628571,178.067849636078,213.914793968201,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\llm\catboost_llm_llm_e6489647a93c\results\cv_results.csv,37b75ab593e9716790114c1e95ccfa6ec4e6504da4b299220d89fe7fab4abad0,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_llm_llm_e6489647a93c,llm,catboost,completed,,41.2649738788605,359.977592945099,404.564121484756,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\llm\catboost_llm_llm_e6489647a93c\results\cv_results.csv,37b75ab593e9716790114c1e95ccfa6ec4e6504da4b299220d89fe7fab4abad0,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_llm_llm_e6489647a93c,llm,catboost,completed,,38.0388872623444,565.262192249298,608.256245851517,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\llm\catboost_llm_llm_e6489647a93c\results\cv_results.csv,37b75ab593e9716790114c1e95ccfa6ec4e6504da4b299220d89fe7fab4abad0,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_llm_llm_e6489647a93c,llm,catboost,completed,,46.3468518257141,796.759815216064,849.042701244354,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\llm\catboost_llm_llm_e6489647a93c\results\cv_results.csv,37b75ab593e9716790114c1e95ccfa6ec4e6504da4b299220d89fe7fab4abad0,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_llm_llm_e6489647a93c,llm,catboost,completed,,69.3712923526764,933.33926987648,1010.30106139183,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\llm\catboost_llm_llm_e6489647a93c\results\cv_results.csv,37b75ab593e9716790114c1e95ccfa6ec4e6504da4b299220d89fe7fab4abad0,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_llm_then_mrmr_59865aa71763,llm_then_mrmr,catboost,completed,,69.1135315895081,191.641140699387,263.841405630112,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_mrmr\catboost_hybrid_llm_then_mrmr_59865aa71763\results\cv_results.csv,fb3607a215338fddebeb8192792af41edd5fd2572880b9c95101262e220e0284,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_llm_then_mrmr_59865aa71763,llm_then_mrmr,catboost,completed,,75.1524333953857,369.627943277359,448.897865533829,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_mrmr\catboost_hybrid_llm_then_mrmr_59865aa71763\results\cv_results.csv,fb3607a215338fddebeb8192792af41edd5fd2572880b9c95101262e220e0284,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_llm_then_mrmr_59865aa71763,llm_then_mrmr,catboost,completed,,94.5182120800018,500.916655302048,602.601573228836,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_mrmr\catboost_hybrid_llm_then_mrmr_59865aa71763\results\cv_results.csv,fb3607a215338fddebeb8192792af41edd5fd2572880b9c95101262e220e0284,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_llm_then_mrmr_59865aa71763,llm_then_mrmr,catboost,completed,,118.308496952057,761.799593925476,889.930788993835,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_mrmr\catboost_hybrid_llm_then_mrmr_59865aa71763\results\cv_results.csv,fb3607a215338fddebeb8192792af41edd5fd2572880b9c95101262e220e0284,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_llm_then_mrmr_59865aa71763,llm_then_mrmr,catboost,completed,,134.482602119446,793.88973736763,937.480386972427,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_mrmr\catboost_hybrid_llm_then_mrmr_59865aa71763\results\cv_results.csv,fb3607a215338fddebeb8192792af41edd5fd2572880b9c95101262e220e0284,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_llm_then_boruta_10179060705b,llm_then_boruta,catboost,completed,,96.9126670360565,215.116569042206,315.073387861252,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_boruta\catboost_hybrid_llm_then_boruta_10179060705b\results\cv_results.csv,fc89c1c82614b7cb34e709e4803b25e66893ccd7b50450ea3839d9380888a357,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_llm_then_boruta_10179060705b,llm_then_boruta,catboost,completed,,191.436859607697,383.643946886063,579.200385093689,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_boruta\catboost_hybrid_llm_then_boruta_10179060705b\results\cv_results.csv,fc89c1c82614b7cb34e709e4803b25e66893ccd7b50450ea3839d9380888a357,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_llm_then_boruta_10179060705b,llm_then_boruta,catboost,completed,,357.751063346863,465.969069719315,831.034508705139,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_boruta\catboost_hybrid_llm_then_boruta_10179060705b\results\cv_results.csv,fc89c1c82614b7cb34e709e4803b25e66893ccd7b50450ea3839d9380888a357,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_llm_then_boruta_10179060705b,llm_then_boruta,catboost,completed,,547.245113372803,626.440813541412,1183.39417243004,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_boruta\catboost_hybrid_llm_then_boruta_10179060705b\results\cv_results.csv,fc89c1c82614b7cb34e709e4803b25e66893ccd7b50450ea3839d9380888a357,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_llm_then_boruta_10179060705b,llm_then_boruta,catboost,completed,,763.349537849426,738.113590717316,1510.7086956501,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_boruta\catboost_hybrid_llm_then_boruta_10179060705b\results\cv_results.csv,fc89c1c82614b7cb34e709e4803b25e66893ccd7b50450ea3839d9380888a357,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a,stable_core_llm_fill,catboost,completed,,1162.60248303413,216.551809072495,1386.49634361267,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_stable_core_llm_fill\catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a\results\cv_results.csv,bebb815a7cf5954da64948615087220693c40f573573b625001ae48f2035f69b,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a,stable_core_llm_fill,catboost,completed,,1188.62636995316,475.28062582016,1674.99473452568,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_stable_core_llm_fill\catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a\results\cv_results.csv,bebb815a7cf5954da64948615087220693c40f573573b625001ae48f2035f69b,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a,stable_core_llm_fill,catboost,completed,,1678.11901330948,831.890112876892,2535.67874717712,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_stable_core_llm_fill\catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a\results\cv_results.csv,bebb815a7cf5954da64948615087220693c40f573573b625001ae48f2035f69b,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a,stable_core_llm_fill,catboost,completed,,2325.69048643112,1218.33750009537,3576.06001925468,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_stable_core_llm_fill\catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a\results\cv_results.csv,bebb815a7cf5954da64948615087220693c40f573573b625001ae48f2035f69b,,,,
canonical_llm_matrix_v2,lendingclub_v2,DEV,catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a,stable_core_llm_fill,catboost,completed,,2381.93427348137,748.701680421829,3185.94867396355,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_stable_core_llm_fill\catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a\results\cv_results.csv,bebb815a7cf5954da64948615087220693c40f573573b625001ae48f2035f69b,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c001,full_features,lr,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c002,full_features,catboost,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c003,random_k,lr,completed,,,4.85117129993159,10.4405620000325,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_003/metrics.json,2c4c2b23f78d76f6f23e572537b4ec4a5ea752c413bc6cdf87e34986e9d063e6,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c004,random_k,catboost,completed,,,79.3409819999943,89.1866269999882,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_004/metrics.json,001719f9cbf016d970ce881fe44531ab32ad1cde22e5853987a0cfc36a0dcb8f,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c005,iv_woe,lr,completed,,,2.43495450005867,3.14517449995037,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_005/metrics.json,9beebd9be7ff9334530ba3c1233377e5fb5b65e1a5a8413b8b1d93a853dd9f1e,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c006,iv_woe,catboost,completed,,,122.371866600006,126.346277199918,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_006/metrics.json,b2890b636dcf6c807f0ac29f186d972a921ab9f077813271e4b0eb027451827f,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c007,mrmr_mutual_information,lr,completed,,,5.65451819996815,6.97356439998839,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_007/metrics.json,0b473b9964b20bbf87a0b80494f31f5e49dcaf7099ffa5609562582e3bc26163,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c008,mrmr_mutual_information,catboost,completed,,,115.297150900005,119.436686299974,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_008/metrics.json,f6fae574e0bd36eca6663d5cf62326173f993232173c6198ab80ef19293a4274,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c009,lasso_l1_logistic,lr,completed,,,4.01159520004876,6.12924949999433,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_009/metrics.json,d4e2d78e88aa834a6ad2a3f798cea63257db9c9c11deabc55c6cc6af43f8a2cf,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c010,lasso_l1_logistic,catboost,completed,,,115.850960600073,120.121678499971,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_010/metrics.json,e1158faa38d23f5626ce20c1d4cc3db83456085e3e4f567394a44fc73e61197f,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c011,legacy_rf_relevance_corr,lr,completed,,,0.558180600055493,1.10385059996042,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_011/metrics.json,e5c7298de6561ae1902c019e318763c43e2fd44429d190a88e1c5f860b2108e5,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c012,legacy_rf_relevance_corr,catboost,completed,,,125.570516999927,128.495108300005,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_012/metrics.json,9e27848b70fc66d0a79f220544666326c70de04b63ab7fdd914aab73ff2fba0e,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c013,catboost_shap,lr,completed,,,2.53624639997724,4.15765910001937,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_013/metrics.json,9360db6c06006ad81c30870218e8b94b9a6120db4b4d57eb6a163ee2b2caa78d,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c014,catboost_shap,catboost,completed,,,207.959069899982,212.538443300058,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_014/metrics.json,6e4651966bb4ee0b0adc8d49596d6d3415e97083ee2d091c550f8168099e6949,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c015,boruta_random_forest,lr,completed,,,3.57562040002085,4.71558919991367,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_015/metrics.json,d228c9bca1aca231a98ca4b9db15d1b472476741106d0cdb9484945066ff1c6b,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c016,boruta_random_forest,catboost,completed,,,189.258858600049,193.15016780002,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_016/metrics.json,a865d14c2b4a0864e46c6d0f01bae91abeb02a4b46cbc2008bd43cddc3513d86,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c017,rfe_catboost,lr,completed,,,0.785689600044861,1.56117909995373,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_017/metrics.json,d5718304b8f55287648b83a9a3f3e6ce44421ad614e2b70c5f9ebd7b2f8e8a2b,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c018,rfe_catboost,catboost,completed,,,174.289512700052,178.429892100045,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_018/metrics.json,bfd7d7b34d1dd05e8c9735fb44ff4c106d4865c50af135b252e10fe556c8b8dc,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c019,statistical_normalized_average_rank,lr,completed,,,0.750269899959676,1.49396450002678,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_019/metrics.json,a8be749e04de91974c9832c00f6af97c72bff43e9194497d76b26604fcb91e70,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c020,statistical_normalized_average_rank,catboost,completed,,,168.275483799982,171.045825499925,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_020/metrics.json,5f38280e5f74c819ce900725456a89633ce196460906bbd44ea8f07054e98873,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c021,iv_then_boruta,lr,completed,,,26.3193533999147,28.5590051999316,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_021/metrics.json,4011956c6d14cb6d9099741caa7fe0cb50c166f6dc0d5ee18a38e2a7f438124e,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c022,iv_then_boruta,catboost,completed,,,271.758994500036,275.612645799993,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_022/metrics.json,1418a6d2949681a5279d8bba977a33840729d15b59484c299220a87b04d46f0d,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c023,iv_then_boruta,lr,completed,,,79.3648518000264,81.9279723999789,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_023/metrics.json,9f0170ef7c0fa576087f3354d15fc17841e7007c98269a407e982aa8374730b9,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c024,iv_then_boruta,catboost,completed,,,289.060785399983,293.144251499907,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_024/metrics.json,91526cfc90e16f94f1491a69c290e5e34ba7d07411c035f35753efcd5a04f512,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c025,iv_then_boruta,lr,completed,,,102.906457699952,106.027733900002,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_025/metrics.json,594116ed0f7818aba787c6c5bef467d69633bc79fbc29e703a64ba0203a66789,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c026,iv_then_boruta,catboost,completed,,,329.514352299972,334.018979000044,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_026/metrics.json,72accde38e61a76b659df9369aea35b40f72b006a5129a38839bb25dd7c4f994,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c027,boruta_then_mrmr_mutual_information,lr,completed,,,3.5200495000463,4.43830100004561,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_027/metrics.json,35e4c6e3e6cafb9568eeba7beaf67e7444a9cf24113963f6fc56271077e6d508,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c028,boruta_then_mrmr_mutual_information,catboost,completed,,,195.336948500015,198.318893100019,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_028/metrics.json,0791b32840a5f1666d4ebb8dc296d7988e993b12d91039390663e6112d2c1beb,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c029,boruta_then_rfe_catboost,lr,completed,,,0.580804799916223,1.21526129997801,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_029/metrics.json,18747c9b14d8a4bb58f0c35bf4a6d90dbc50a072694ec84ce813d3807260e8be,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-1-c030,boruta_then_rfe_catboost,catboost,completed,,,198.798119400046,202.161371800001,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_1/evaluations/cell_030/metrics.json,e94bcacf57cc6055f4446b75e631a30846e5920ba787e0b4ff3abf3dbfb3e65b,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c001,full_features,lr,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c002,full_features,catboost,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c003,random_k,lr,completed,,,14.4092645000201,27.290870900033,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_003/metrics.json,862ec1cbcc0e868bfa780066dc522db2ec536f897f835fdc2ee05673a0f75731,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c004,random_k,catboost,completed,,,150.992073599948,164.220897900173,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_004/metrics.json,07bde5afa64e8b95f02dae45e4f0a4a28862cecd024b6ec280ff30dc64a17b21,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c005,iv_woe,lr,completed,,,8.56562720006332,9.5203386999201,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_005/metrics.json,e5bd6ab6c65edee1e3a0fd50d08b4467aef95f2146495f044f14d587a6eec085,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c006,iv_woe,catboost,completed,,,196.414244400105,199.942457800033,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_006/metrics.json,e42668b106051d605ee34555f82d56ac7a5f56d736a7c632ea0d49bfbcc9e596,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c007,mrmr_mutual_information,lr,completed,,,37.6065038000233,40.2351798999589,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_007/metrics.json,54c8fdf30597ede1909d36a2f21e2b1b181eeaa0c3fc3d2e053e8d58dd9178a2,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c008,mrmr_mutual_information,catboost,completed,,,222.95786009985,228.712746299803,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_008/metrics.json,1aa03315045a25d39e3eb415db0a399cb6d26a1178856858e76c1fc6a1633b27,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c009,lasso_l1_logistic,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c010,lasso_l1_logistic,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c011,legacy_rf_relevance_corr,lr,completed,,,5.55846520001069,6.63439820008352,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_011/metrics.json,0cf32219e7004248345d232fd1f7f95ff41c37ef65ef30ab81a8f4823e02f8e2,,,,
