evidence_cohort,dataset,split,fold_or_cell,method_id,model,k,status,metric_name,metric_value,source_artifact,source_sha256,availability_reason
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,lr,20,unavailable,runtime_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,lr,20,unavailable,feature_selection_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,lr,20,unavailable,training_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,lr,20,unavailable,peak_rss_bytes,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,auc,0.824754973128697,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,gini,0.649509946257393,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,ks,0.495140139516685,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,ks_threshold,0.431504040099795,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,decision_threshold,0.51020003240815,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,precision,0.117560733763014,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,recall,0.714302928063622,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,f1,0.201893603977931,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,accuracy,0.768918252637807,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,log_loss,0.469088939758044,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,brier,0.156335963421794,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,lift_at_10,4.324617423786,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,bad_rate_capture_at_10,0.4324617423786,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,runtime_seconds,1620.0931503,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,feature_selection_seconds,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,training_seconds,1596.06769880001,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,iv_then_boruta,catboost,40,completed,peak_rss_bytes,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_5/evaluations/cell_026/metrics.json,6b291d5303f0b1e199bb29878e90d3c26d96e9360d586cdfcd0b491ae38ef443,
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,auc,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,gini,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,ks,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,ks_threshold,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,decision_threshold,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,precision,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,recall,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,f1,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,accuracy,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,log_loss,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,brier,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,lift_at_10,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,bad_rate_capture_at_10,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,runtime_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,feature_selection_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,training_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,lr,20,unavailable,peak_rss_bytes,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,auc,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,gini,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,ks,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,ks_threshold,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,decision_threshold,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,precision,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,recall,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,f1,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,accuracy,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,log_loss,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,brier,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,lift_at_10,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,bad_rate_capture_at_10,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,runtime_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,feature_selection_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,training_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_mrmr_mutual_information,catboost,40,unavailable,peak_rss_bytes,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,auc,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,gini,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,ks,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,ks_threshold,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,decision_threshold,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,precision,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,recall,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,f1,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,accuracy,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,log_loss,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,brier,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,lift_at_10,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,bad_rate_capture_at_10,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,runtime_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,feature_selection_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,training_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,lr,20,unavailable,peak_rss_bytes,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,auc,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,gini,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,ks,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,ks_threshold,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,decision_threshold,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,precision,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,recall,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,f1,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,accuracy,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,log_loss,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,brier,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,lift_at_10,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,bad_rate_capture_at_10,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,runtime_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,feature_selection_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,training_seconds,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,5,boruta_then_rfe_catboost,catboost,40,unavailable,peak_rss_bytes,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,selector_resource_infeasible
prompt16_final_amended,homecredit_model_stability_2024,DEV,1,llm,lr,20,completed,auc,0.669933110480141,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_1/evaluations/cell_031/metrics.json,4a9626f1ee68b13b55bd093991e7961a3903271602da027a4eaf9f2c891f94d6,
prompt16_final_amended,homecredit_model_stability_2024,DEV,1,llm,lr,20,completed,gini,0.339866220960282,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_1/evaluations/cell_031/metrics.json,4a9626f1ee68b13b55bd093991e7961a3903271602da027a4eaf9f2c891f94d6,
prompt16_final_amended,homecredit_model_stability_2024,DEV,1,llm,lr,20,completed,ks,0.254859808028335,results/prompt_16_homecredit_model_stability_2024/dev_llm_supplement_v3/fold_1/evaluations/cell_031/metrics.json,4a9626f1ee68b13b55bd093991e7961a3903271602da027a4eaf9f2c891f94d6,
